scenario,seed,algo,runtime_sec,energy,violations,viol_rate,avg_delay,tail_delay_p95,max_delay,avg_ue_energy,E_mec,E_cloud,num_mec_tasks,num_cloud_tasks,num_active_mec,jain_delay,jain_ue_energy,mec_count_0,mec_count_1,mec_count_2,mec_count_3,mec_count_4,mec_count_5,mec_count_6,mec_count_7
5,5,GA,20.15843483293429,2.349733827141846,5,5.0,0.08368825557907053,0.11366623467088377,0.13700337697986936,0.003967042271418464,1.7055,0.24752960000000002,49,51,3,0.9486208233806217,0.7969335896307753,19,0,12,0,0,18,0,0
5,5,Greedy,1.593239292036742,4.253283943626753,0,0.0,0.05755923175552179,0.08412528293310986,0.10596007938904728,0.0033778594362675316,3.791,0.12449800000000003,74,26,7,0.9365164881700837,0.8074087442308139,14,12,8,11,7,11,0,11
5,5,CEGA,24.99721970804967,4.793273995795742,0,0.0,0.055112224986193156,0.07887321370571934,0.10943151588790603,0.0035478039579574174,4.3075,0.1309936,73,27,8,0.9367574905875504,0.8108370409110575,9,9,8,10,8,10,8,11
5,5,Random,0.0006208328995853662,6.881790376139026,62,62.0,0.2091997479233719,0.5948602869310169,0.9269180657337488,0.024495135761390254,4.4245,0.0077768,98,2,8,0.5976865707932749,0.5174058975778909,12,15,10,11,10,16,14,10
6,6,GA,21.505100208101794,2.994405376244926,13,13.0,0.08739022111296788,0.12803544942492376,0.19762893710033183,0.00524701776244926,2.255,0.2147036,56,44,4,0.9228787317917104,0.6879503282754577,14,0,17,0,0,15,0,10
6,6,Greedy,1.610022959066555,4.429924995355299,2,2.0,0.06992451181108994,0.11010315668458964,0.17862893710033184,0.004684693953552993,3.8449999999999998,0.1164556,75,25,7,0.8975958331511591,0.6664721864699037,7,0,14,9,8,17,10,10
6,6,CEGA,23.41632458404638,5.018281759492826,2,2.0,0.07497399490438705,0.11361885239489045,0.14630125710033184,0.005473661594928265,4.282,0.18891560000000002,60,40,8,0.9070602030107574,0.6872836287064285,6,1,11,8,8,8,9,9
6,6,Random,0.0005567921325564384,6.795273338051349,57,57.0,0.20541543820488303,0.525527636065439,0.7952025823983596,0.023289361380513487,4.399,0.06733720000000001,86,14,8,0.577261974913059,0.5192633455513763,14,11,16,9,8,10,12,6
7,7,GA,22.214908249909058,2.9313357591919997,6,6.0,0.0827248429247351,0.11424419151930908,0.166210304505987,0.00460605359192,2.255,0.21573040000000002,56,44,4,0.9360604588979529,0.6888844818797855,0,0,0,13,19,12,12,0
7,7,Greedy,1.9324243748560548,4.834812585890025,1,1.0,0.06435213802686855,0.10186803330515698,0.14621030450598702,0.003874461858900245,4.282,0.1653664,65,35,8,0.9080866069674456,0.6879341005408266,9,4,9,6,13,8,2,14
7,7,CEGA,26.500554458005354,5.040805943160152,2,2.0,0.07510162002281143,0.10892960908457756,0.16320465117265368,0.0057261154316015275,4.381,0.0871944,84,16,8,0.9161987807404853,0.7598483229693923,15,6,16,8,8,8,13,10
7,7,Random,0.0005600000731647015,6.659445705960618,64,64.0,0.19188902714281716,0.4687130896980224,0.7308317455133906,0.021969389059606173,4.4155,0.0470068,89,11,8,0.6222719286098337,0.5608766131603926,10,14,8,17,11,14,9,6
8,8,GA,22.864067000104114,2.962700172208982,9,9.0,0.08252881399124469,0.1178520415248724,0.16491017472379688,0.005095545722089822,2.2355,0.21764560000000002,53,47,4,0.9284253356979181,0.6651994550291314,14,0,11,12,0,0,0,16
8,8,Greedy,1.806169708026573,4.328938987582103,0,0.0,0.06413940842210086,0.10363291074656754,0.11716544841014595,0.004043269875821038,3.7325,0.19211200000000003,59,41,7,0.8935433320432535,0.6958625665924372,7,10,10,8,6,7,0,11
8,8,CEGA,24.625843666959554,4.98169696940344,0,0.0,0.07174449590667908,0.10888600067322649,0.1159977480571302,0.005416229694034399,4.288,0.15207400000000001,68,32,8,0.9245331015380156,0.6840000764169306,2,14,11,13,2,9,6,11
8,8,Random,0.0005812919698655605,6.683549064188752,64,64.0,0.19190708202747433,0.47805573313699085,0.8783087783573321,0.02246749864188752,4.3945,0.0422992,91,9,8,0.6097123498801816,0.535614893036302,7,20,10,7,9,6,15,17
9,9,GA,22.51667400007136,3.5415368894223556,12,12.0,0.08433386755074287,0.13001900729513519,0.16671979041148274,0.005616100894223558,2.776,0.20392680000000002,58,42,5,0.9209799560818376,0.7089712213984563,10,0,10,12,0,13,0,13
9,9,Greedy,1.5169896660372615,4.490468586069086,5,5.0,0.07838036537437483,0.11476120642652968,0.15271979041148276,0.005284949860690856,3.7745,0.1874736,60,40,7,0.91579647327627,0.667988750343973,3,0,6,14,10,5,14,8
9,9,CEGA,24.333539958111942,5.036287709228166,8,8.0,0.07664197563558543,0.11215326770138911,0.15271979041148276,0.00567148909228166,4.279,0.1901388,61,39,8,0.9104605957326024,0.6740386238300684,3,11,6,9,8,5,11,8
9,9,Random,0.0005549171473830938,6.56393487728258,54,54.0,0.18407783771070782,0.4928749761143782,0.6546648170793652,0.020899704772825798,4.423,0.0509644,89,11,8,0.5974094838903885,0.5073891469064353,15,12,11,10,11,12,11,7
10,10,GA,23.034207165939733,2.986520958317363,15,15.0,0.08646119306270394,0.12351113609187833,0.22538378868104364,0.0052273695831736265,2.2415,0.222284,54,46,4,0.9216235160157673,0.695389142992258,0,0,10,13,14,17,0,0
10,10,Greedy,1.5555507910903543,3.9604623403809827,7,7.0,0.0765599439004496,0.1114958227987077,0.1618046953477103,0.005070735403809827,3.2715,0.18188880000000002,64,36,6,0.9170321345729644,0.6932744930595869,0,2,0,11,13,16,13,9
10,10,CEGA,24.55495887505822,5.012667689705077,7,7.0,0.07380169239627393,0.11262010125003166,0.17465923865805075,0.005475444897050768,4.2835,0.1816232,61,39,8,0.9079006807784796,0.6718440668509239,8,6,2,12,12,10,8,3
10,10,Random,0.0006015419494360685,6.97335744850403,60,60.0,0.21812920291436874,0.5701677160349323,0.84618303814324,0.025244890485040306,4.405,0.0438684,90,10,8,0.5763721979959445,0.503444312926856,9,2,6,12,17,21,9,14
11,11,GA,19.80915266694501,2.437335900773162,13,13.0,0.09098660569684025,0.1169921344942576,0.23071246186522557,0.004742327007731619,1.7265000000000001,0.2366032,51,49,3,0.9287744890580057,0.6301003155019793,0,19,17,15,0,0,0,0
11,11,Greedy,2.0247450419701636,3.889658895830654,1,1.0,0.07397029696520155,0.10931794942502332,0.15775139276919625,0.004308104958306538,3.372,0.0868484,82,18,6,0.9120150097794844,0.720420607353903,16,15,16,0,6,14,0,15
11,11,CEGA,24.300867167068645,4.9112675566334225,1,1.0,0.06925135486647824,0.10563404135525836,0.12742371276919626,0.0044704395663342205,4.291,0.1732236,64,36,8,0.917022481501462,0.6867191278029473,12,12,11,1,11,4,4,9
11,11,Random,0.0005794998724013567,6.4648841669182335,51,51.0,0.173762585916444,0.5135336549042048,0.734580430155218,0.020005313669182342,4.4125,0.0518528,89,11,8,0.5710517783804716,0.4417497252986413,12,15,5,14,16,8,9,10
12,12,GA,23.195062624989077,2.9857696868627563,10,10.0,0.08458605124157742,0.1222810242397944,0.20337221729510788,0.005045392868627564,2.2775,0.2037304,59,41,4,0.9134538774077705,0.6830578516436014,0,16,18,14,0,0,11,0
12,12,Greedy,2.0635956660844386,3.9847285763701987,3,3.0,0.07638280233385547,0.1090313599694031,0.16627655891798163,0.005162593763701988,3.27,0.1984692,61,39,6,0.9177094781217432,0.6951868047162029,11,0,8,6,0,13,16,7
12,12,CEGA,26.180725041078404,4.99399745034766,1,1.0,0.0703034196103565,0.10981751116652061,0.13773598065079376,0.005216846503476594,4.3465,0.1258128,75,25,8,0.9077985758925882,0.7156393860936889,11,6,15,11,2,8,11,11
12,12,Random,0.0005350830033421516,6.912616934235153,53,53.0,0.1974761814837375,0.5225873488927728,0.8136078903801176,0.024464761342351534,4.3915,0.07464080000000001,85,15,8,0.5778527067096331,0.5018572350706192,5,11,13,15,9,11,13,8
13,13,GA,21.14531391696073,2.9390047853105363,11,11.0,0.08559580586086596,0.11795214078816661,0.18635555641917675,0.004585711853105365,2.2325,0.24793360000000003,49,51,4,0.9295727898275998,0.648985233804541,0,0,12,8,0,15,0,14
13,13,Greedy,1.538539709057659,4.950553482437247,3,3.0,0.07181290822762579,0.10777634798120714,0.15635555641917676,0.004803878824372474,4.2775,0.19266560000000002,61,39,8,0.9039126468730831,0.6506318450601786,6,12,12,5,7,2,9,8
13,13,CEGA,25.630642999894917,4.943139228809345,2,2.0,0.0720623941996858,0.10719191782530584,0.15635555641917676,0.004760184288093456,4.3435,0.1236208,76,24,8,0.9170600446225876,0.6970959071137809,5,12,15,6,12,2,8,16
13,13,Random,0.0005544170271605253,6.629794137371025,53,53.0,0.19045258800333723,0.5588489787500627,0.9075685823631411,0.02157191337371026,4.42,0.0526028,90,10,8,0.537406722668525,0.47725144766654853,15,12,14,10,10,7,10,12
14,14,GA,20.95690116705373,2.503307575288297,17,17.0,0.09428237446779233,0.12682533377597896,0.20997546458622748,0.005311351752882969,1.7355,0.2366724,52,48,3,0.9295824580872469,0.6537355273676998,18,0,0,0,18,0,0,16
14,14,Greedy,1.2456674999557436,4.547857188425098,5,5.0,0.07767918975132046,0.10589050595626967,0.1671293348003341,0.005716223884250982,3.7895,0.18673480000000003,63,37,7,0.9294859808464865,0.6736886878034877,15,12,7,10,11,5,3,0
14,14,CEGA,24.414065832970664,5.08422452431999,5,5.0,0.07878090078481131,0.11187290768238034,0.1601179219497032,0.0061619292431998995,4.3075,0.1605316,67,33,8,0.9171485377788013,0.6833166550996396,14,7,10,3,12,9,11,1
14,14,Random,0.0005442500114440918,6.6346547823189015,51,51.0,0.1834737218147634,0.5219302742474433,0.7699194989730935,0.02165248382318901,4.402,0.0674064,86,14,8,0.5644966571158346,0.4814993150386603,9,10,15,7,15,11,8,11
15,15,GA,21.501810249872506,2.933233789267088,7,7.0,0.08081191805267482,0.11184741178440827,0.2630992069899691,0.0046665738926708784,2.2475,0.2190764,54,46,4,0.8986282733186648,0.6135387356226009,12,0,15,0,0,13,0,14
15,15,Greedy,1.2322394580114633,4.499647498127651,3,3.0,0.07518999730743191,0.10826185331632676,0.21584756833177107,0.005356202981276506,3.785,0.1790272,63,37,7,0.9036065500228735,0.6103004425335795,2,6,15,7,0,12,7,14
15,15,CEGA,24.589387916959822,5.000665007571141,1,1.0,0.07208850361530907,0.10568473501786457,0.21884756833177108,0.0054360660757114074,4.2940000000000005,0.1630584,67,33,8,0.8891516525090508,0.6441572554303288,3,5,14,7,13,12,6,7
15,15,Random,0.0005396248307079077,6.662165692468115,53,53.0,0.18177644800845236,0.5043116641631561,0.8088733252803108,0.02202509292468115,4.3975,0.0621564,87,13,8,0.585159163278847,0.5068386453667229,11,10,9,12,13,9,14,9
16,16,GA,21.531099250074476,3.016005552260633,11,11.0,0.08824304865481597,0.12970282980232462,0.22854951379357288,0.005568243522606332,2.2775,0.18168120000000001,62,38,4,0.8902623769890498,0.5495877007402423,0,16,0,0,0,13,17,16
16,16,Greedy,1.4349574579391629,4.500374381425985,6,6.0,0.07995418690229525,0.10894591246899132,0.18690996397418838,0.005317555814259848,3.7505,0.2181188,53,47,7,0.9007504447180317,0.5470463943505451,2,6,13,8,8,3,13,0
16,16,CEGA,26.506153208902106,5.032808214120269,5,5.0,0.07698243239099037,0.11038616313565797,0.20196014239194443,0.005704754141202692,4.369,0.09333280000000001,81,19,8,0.8676317998684372,0.5713840255786966,1,10,13,4,11,14,15,13
16,16,Random,0.0005570000503212214,6.950549885390983,59,59.0,0.20689168028700236,0.5751972571098779,0.721440548987721,0.02486947085390984,4.4125,0.0511028,89,11,8,0.6016565209319812,0.5281091117683401,16,9,10,9,11,11,13,10
17,17,GA,22.859958791872486,3.4381632346953923,8,8.0,0.07781326165513497,0.11758796899284353,0.14315271981108252,0.004941204346953921,2.767,0.17704280000000003,62,38,5,0.911459498146538,0.7317287887754153,0,11,0,16,11,13,0,11
17,17,Greedy,1.1179548748768866,3.903909537982223,1,1.0,0.07489909537910584,0.10641825326034042,0.11279729882519679,0.004584827379822228,3.237,0.20842680000000002,53,47,6,0.9268686839411298,0.676699275069729,11,10,0,0,3,12,7,10
17,17,CEGA,26.140475749969482,5.005189637735203,5,5.0,0.07486957619257902,0.1154966786429613,0.12062635127663388,0.005585376377352031,4.3525,0.094152,80,20,8,0.9151286151522582,0.7561559187134497,8,16,13,1,11,8,13,10
17,17,Random,0.0005555830430239439,6.8481070816797,62,62.0,0.203003085593163,0.4689927931313267,0.5574228945349708,0.024006694816796993,4.4065,0.040937600000000005,91,9,8,0.6494693958150518,0.5376006959280452,17,7,14,8,10,13,10,12
18,18,GA,21.120950791053474,2.9525453043667644,11,11.0,0.08479293717315219,0.12301083909461549,0.16190101466916257,0.0047356490436676404,2.2625,0.21648040000000002,56,44,4,0.9335085152082883,0.7077164959416018,0,0,18,11,0,0,12,15
18,18,Greedy,1.9080306659452617,4.852361852470363,0,0.0,0.06375633825520886,0.09908368766928718,0.11097182288844151,0.003998146524703632,4.285,0.1675472,65,35,8,0.918997906574584,0.6719930090802604,15,8,9,9,7,6,7,4
18,18,CEGA,24.3077894160524,5.027201493958606,5,5.0,0.07535351863259256,0.1070740370840694,0.1308062147785025,0.005501230939586063,4.357,0.12007840000000002,77,23,8,0.9226582978734704,0.7085979123357211,11,10,15,18,7,2,7,7
18,18,Random,0.0005233329720795155,6.587918510023741,56,56.0,0.18002779674828492,0.5249234433977487,0.6222382590660915,0.021110009100237404,4.396,0.0809176,83,17,8,0.6011230072918942,0.5027072512480064,7,14,11,6,14,6,14,11
19,19,GA,21.533139708917588,2.4563476586300617,17,17.0,0.09286536010505157,0.1233772528326649,0.24486177055163344,0.004783604586300619,1.719,0.25898720000000003,48,52,3,0.9250206936752858,0.7080179652906246,13,0,17,18,0,0,0,0
19,19,Greedy,1.1784415831789374,4.500445299820315,2,2.0,0.07747099248908965,0.11252436987897872,0.11650707317852063,0.005307416998203149,3.7565,0.2132036,56,44,7,0.9388490657477326,0.7099679275448021,9,9,0,11,9,5,11,2
19,19,CEGA,24.886607666965574,4.931807358800679,1,1.0,0.06768579264006695,0.1067493389214745,0.11650707317852063,0.004696485588006793,4.3135,0.1486588,70,30,8,0.9248105194595881,0.7446321103145032,9,11,10,11,12,10,6,1
19,19,Random,0.0005880000535398722,7.447477012532577,71,71.0,0.24781592482294823,0.6238534048953766,0.8483489467030747,0.02979997012532577,4.429,0.03848,92,8,8,0.6457756035996456,0.5934831981812222,9,11,14,11,17,9,9,12
20,20,GA,22.47730683418922,3.0106362302260763,12,12.0,0.08831295625976265,0.13484718771158952,0.33380036466484153,0.005598210302260768,2.252,0.1988152,60,40,4,0.8700701337795506,0.543164656329308,8,0,0,20,0,14,18,0
20,20,Greedy,2.690419499995187,4.006825336857292,6,6.0,0.08557389462447118,0.1139780476163712,0.28213935133150814,0.005565301368572928,3.21,0.2402952,48,52,6,0.8977732421072144,0.5290609281038274,3,15,5,0,3,7,0,15
20,20,CEGA,25.100084415869787,5.058652352187592,7,7.0,0.07604557785530677,0.115463321052628,0.31913369799817487,0.006215895521875925,4.3015,0.1355628,71,29,8,0.8199952752990559,0.5837565126840998,3,15,12,5,12,9,9,6
20,20,Random,0.000533499987795949,6.456943457807286,51,51.0,0.17480675423813732,0.4810190915754116,0.8163026711637302,0.020143294578072863,4.3765,0.066114,85,15,8,0.5622220490321167,0.49202104241109584,11,8,13,10,10,5,12,16
21,21,GA,22.178563999943435,2.9991599525286055,14,14.0,0.08754696038232343,0.13762463671535402,0.16208679726536251,0.005292955525286057,2.2295,0.24036440000000003,52,48,4,0.9325874177055642,0.663076940948461,16,10,0,16,0,10,0,0
21,21,Greedy,1.4969796671066433,4.474642272842402,3,3.0,0.07602812650307725,0.10645694752013836,0.11704397425653941,0.0051619987284240235,3.7640000000000002,0.1944424,59,41,7,0.9362360939291322,0.679337708981814,3,2,12,0,13,12,10,7
21,21,CEGA,23.87535654194653,5.047797928779559,8,8.0,0.07770246524689663,0.11475284023629856,0.1250412761110389,0.005814515287795588,4.288,0.17834640000000002,63,37,8,0.9208752932673564,0.6931312758707983,3,2,11,15,12,4,10,6
21,21,Random,0.0005464169662445784,6.834742149904411,62,62.0,0.20211513338465603,0.5157107766359625,0.8888843918402148,0.023792509499044105,4.399,0.056491200000000005,89,11,8,0.6236456163927686,0.5701385919321484,11,12,12,6,7,14,11,16
22,22,GA,21.299353291047737,2.4536824153833456,20,20.0,0.09200327882989642,0.1353495575141164,0.1954685161762624,0.004902108153833453,1.704,0.2594716,46,54,3,0.923555082543901,0.6305749443026828,0,13,19,0,0,0,0,14
22,22,Greedy,2.4256474589928985,3.931267061581909,3,3.0,0.0777078552939809,0.11311824199403778,0.16271876278875447,0.0048601226158190855,3.297,0.1482548,71,29,6,0.9176235559036977,0.632956298591332,16,0,19,7,3,10,16,0
22,22,CEGA,23.018271542154253,4.947131560140678,4,4.0,0.0759843072155273,0.10740207155025061,0.15377366725382183,0.004941355601406781,4.2535,0.199496,58,42,8,0.9370407900033032,0.6238182548262249,8,2,1,4,11,3,14,15
22,22,Random,0.0005689170211553574,6.9544229438498695,60,60.0,0.22249017706373803,0.6951191752595633,0.7437850529916366,0.0251134694384987,4.3975,0.045576,92,8,8,0.5754082541163343,0.5110739242503775,21,13,5,7,8,13,14,11
23,23,GA,21.428562124958262,2.9642759197219157,13,13.0,0.08391892536999812,0.11870025770784276,0.15573744109092041,0.005226571197219155,2.222,0.2196188,52,48,4,0.9305778817622885,0.7352403644412887,0,16,12,0,13,0,0,11
23,23,Greedy,1.4317605830729008,4.484081091098159,3,3.0,0.07730324723289897,0.10981685051729828,0.11676313048965843,0.005328506910981589,3.7445,0.2067304,55,45,7,0.9222342224407634,0.7175636256491343,0,17,5,7,7,10,6,3
23,23,CEGA,24.314291750080884,4.888141639301605,0,0.0,0.06669959691994853,0.10224151261540208,0.1146672060885912,0.004485408393016043,4.2835,0.15610079999999998,65,35,8,0.9258124424434021,0.7319288849887656,10,11,5,11,12,2,12,2
23,23,Random,0.0005687081720679998,7.071582404077352,63,63.0,0.2178459360970634,0.5667810249497518,0.8401729695110509,0.026373100040773517,4.399,0.0352724,93,7,8,0.59571548310798,0.5515651792094872,10,12,10,14,9,12,14,12
24,24,GA,21.59547608392313,2.9419946620253152,9,9.0,0.08355110259189949,0.11026324882557545,0.15353183842945634,0.0046968386202531544,2.243,0.22931080000000004,51,49,4,0.9468219750019554,0.7332143399662662,0,13,0,0,14,8,0,16
24,24,Greedy,1.2280709168408066,3.9264421157720215,2,2.0,0.07221058283611921,0.1063169104653313,0.15377759842945635,0.004653101157720213,3.3255,0.135632,71,29,6,0.9223864601929351,0.7285968566829661,9,0,9,0,14,9,15,15
24,24,CEGA,25.125025000190362,4.946404274608071,1,1.0,0.06769912230519737,0.10194709823436493,0.11753183842945635,0.0047967627460807115,4.3285,0.13822800000000002,72,28,8,0.9207618689627329,0.7365974074590478,10,1,9,7,12,10,13,10
24,24,Random,0.0005264999344944954,6.646357622090052,52,52.0,0.1878405210803206,0.5095104456863195,0.9134036097700337,0.02193924422090053,4.372,0.08043320000000001,83,17,8,0.5640009569992828,0.5077236742890339,11,11,13,8,8,15,9,8
25,25,GA,20.066236749989912,2.4670422426693337,14,14.0,0.09065854491893585,0.13813307276687192,0.2517649863591603,0.0052485864266933364,1.695,0.2471836,46,54,3,0.9051189521142806,0.6606500469618006,16,12,0,0,18,0,0,0
25,25,Greedy,1.4434296668041497,4.513528673890929,6,6.0,0.07796498701670541,0.10957046494738254,0.2148870869751973,0.0057225587389092844,3.7325,0.2087728,54,46,7,0.9105913769070528,0.6542923192427564,11,7,10,2,12,9,3,0
25,25,CEGA,23.52411837503314,4.8836938843269415,2,2.0,0.06859506394693944,0.10171384327542725,0.17343730635916033,0.004435974843269415,4.258,0.18209640000000002,59,41,8,0.9000861942964307,0.653345651313213,1,12,10,5,13,11,6,1
25,25,Random,0.000543082831427455,6.6075865002035705,57,57.0,0.1785115836957478,0.5010182362502027,0.7249632597779716,0.021760953002035704,4.3735,0.05799120000000001,87,13,8,0.6060470338075814,0.5346707027825255,17,7,12,10,16,9,9,7
26,26,GA,21.49949345900677,2.96765923620204,15,15.0,0.08667788605905187,0.12426941079405143,0.24356509831458256,0.005030672362020404,2.243,0.221592,55,45,4,0.9086652413865759,0.6653024324653999,17,0,8,16,14,0,0,0
26,26,Greedy,1.3035974998492748,4.959070668400387,3,3.0,0.07297275905016029,0.10836772940941905,0.19456509831458257,0.005005346684003872,4.321,0.13753600000000002,69,31,8,0.9015210713049115,0.6637120549158376,2,10,11,8,10,16,2,10
26,26,CEGA,24.852478084154427,5.033674047436369,5,5.0,0.07483221625314847,0.11699480270940847,0.22989277831458257,0.005621692474363688,4.324,0.1475048,69,31,8,0.8794171187311777,0.6792465485778488,12,10,5,11,6,13,2,10
26,26,Random,0.000556709012016654,6.8730016097843585,63,63.0,0.20314170583780414,0.5762049030001226,0.9343283171458858,0.024043564097843587,4.4215,0.047145200000000005,90,10,8,0.5557650682572116,0.4786361261536514,8,7,10,12,14,14,15,10
27,27,GA,21.558631458086893,3.0403814007652517,13,13.0,0.08951199134397714,0.13064495705738136,0.1651056789509249,0.0057782060076525185,2.234,0.22856080000000004,52,48,4,0.9340173473291166,0.6769264973971786,19,0,0,0,12,7,0,14
27,27,Greedy,1.3907244158908725,4.518400177326734,6,6.0,0.0798307014920986,0.11177019727823932,0.13077799895092487,0.005625893773267345,3.7205,0.23531080000000001,49,51,7,0.9281551447124345,0.6665260072126213,7,6,4,10,5,11,0,6
27,27,CEGA,27.579410708043724,5.095041397139237,9,9.0,0.07721414661254976,0.11341653178821716,0.14043901228425823,0.006418693971392369,4.402,0.05117200000000001,89,11,8,0.9079456612940907,0.7472924668600347,10,12,10,13,13,8,12,11
27,27,Random,0.0005613330285996199,6.9363450247672525,61,61.0,0.20682991569982348,0.5042553518366928,0.8380474805331996,0.024852154247672526,4.393,0.058129600000000003,87,13,8,0.5974688926771592,0.5393125423185456,5,9,13,10,18,9,12,11
28,28,GA,21.356670916080475,2.440804339555985,22,22.0,0.0919068825804459,0.13028673668710763,0.18825425387568248,0.004628059395559849,1.698,0.2799984,43,57,3,0.9240592694989366,0.7372022497270213,0,14,16,0,0,0,13,0
28,28,Greedy,1.175688540795818,4.566044717541103,3,3.0,0.07977312381245101,0.11518890756879728,0.15407940849627497,0.005882987175411022,3.7745,0.20324600000000004,59,41,7,0.9249565028250871,0.7151477108075485,10,3,7,10,0,11,13,5
28,28,CEGA,25.124569166917354,5.05029152374455,2,2.0,0.07423458072632355,0.1115037516460408,0.11605361487294505,0.005674563237445491,4.324,0.1588352,69,31,8,0.9250874597789768,0.7394967472827293,9,3,11,14,4,12,10,6
28,28,Random,0.0005499578546732664,6.7597072414415855,57,57.0,0.19070457545829536,0.4996398082961721,0.6558626445206244,0.022912696414415856,4.423,0.04543760000000001,90,10,8,0.6093276397321067,0.51540867048867,12,12,15,11,9,7,14,10
29,29,GA,22.257737916894257,2.4646241634796446,10,10.0,0.09216868417274098,0.13640461821378747,0.2254488091235378,0.005122865634796447,1.71,0.24233760000000004,50,50,3,0.9244431829157524,0.6900125616332436,0,13,20,0,0,0,0,17
29,29,Greedy,1.3600507080554962,3.4161039241947044,2,2.0,0.07836308005803522,0.10928897874893419,0.2241154757902045,0.004627507241947045,2.7235,0.2298532,51,49,5,0.9100987642909625,0.7307045340498075,10,10,0,15,7,0,9,0
29,29,CEGA,23.76265141600743,4.8962604242758925,1,1.0,0.06478516398020272,0.09858449416763244,0.15245446245687114,0.004410368242758921,4.2895,0.1657236,65,35,8,0.9173830622356729,0.7308281447222,9,11,11,9,6,9,9,1
