scenario,seed,algo,user,dst,is_cloud,deadline,delay,excess,slack,L_u,O_u_bits,p_u,gateway,assigned_server,assigned_cores_len
27,27,Random,26,6,0,0.11780638192258623,0.60793502483771,0.49012864291512376,-0.49012864291512376,1000000000.0,1638400.0,0.15064913195973684,4,6,1
27,27,Random,27,8,1,0.1001438755542187,0.032576459611935886,0.0,0.06756741594228283,2000000000.0,819200.0,0.1962883740158545,6,-1,0
27,27,Random,28,5,0,0.11781059115973654,0.2659112849426184,0.14810069378288188,-0.14810069378288188,1000000000.0,819200.0,0.10510207929220206,4,5,1
27,27,Random,29,5,0,0.10724946511399551,0.35804969377600354,0.250800228662008,-0.250800228662008,1000000000.0,1228800.0,0.1993216214676553,3,5,1
27,27,Random,30,7,0,0.11400980053725611,0.36693635494447563,0.2529265544072195,-0.2529265544072195,1000000000.0,1228800.0,0.17655732942631938,5,7,1
27,27,Random,31,2,0,0.10024821902012127,0.06509970773017947,0.0,0.0351485112899418,1500000000.0,819200.0,0.14256000377990766,6,2,1
27,27,Random,32,2,0,0.11392596902240322,0.29367422337330584,0.17974825435090264,-0.17974825435090264,1500000000.0,819200.0,0.15831700037532045,5,2,1
27,27,Random,33,7,0,0.10060653524320091,0.10726487416662758,0.006658338923426668,-0.006658338923426668,2000000000.0,1228800.0,0.17146489466923376,2,7,1
27,27,Random,34,0,0,0.1042795858622537,0.05961090547783436,0.0,0.04466868038441933,1500000000.0,819200.0,0.19403601515277463,7,0,1
27,27,Random,35,7,0,0.10798266811953548,0.22808069015253038,0.1200980220329949,-0.1200980220329949,1000000000.0,1638400.0,0.183268826539757,1,7,1
27,27,Random,36,2,0,0.10891151959582195,0.16222629304771213,0.05331477345189019,-0.05331477345189019,1500000000.0,1228800.0,0.15526246281342532,7,2,1
27,27,Random,37,1,0,0.10094411498122154,0.13538645872869046,0.03444234374746892,-0.03444234374746892,2000000000.0,1228800.0,0.18285723497481635,2,1,1
27,27,Random,38,7,0,0.10848534738902242,0.2708383804402142,0.16235303305119175,-0.16235303305119175,2000000000.0,819200.0,0.16610077883304875,0,7,1
27,27,Random,39,5,0,0.11401264682092811,0.15503119561847695,0.041018548797548834,-0.041018548797548834,1500000000.0,819200.0,0.1813465618640197,6,5,1
27,27,Random,40,5,0,0.11922849106377845,0.16469451089613596,0.04546601983235751,-0.04546601983235751,2000000000.0,819200.0,0.17858977230436773,0,5,1
27,27,Random,41,7,0,0.116897909337107,0.08864999359771014,0.0,0.02824791573939686,1500000000.0,1228800.0,0.11325504782252604,5,7,1
27,27,Random,42,8,1,0.11966530536562725,0.05963344415507046,0.0,0.06003186121055679,2000000000.0,1638400.0,0.1362862580888688,4,-1,0
27,27,Random,43,1,0,0.11938968015008657,0.4468773988516545,0.32748771870156795,-0.32748771870156795,2000000000.0,1638400.0,0.1652366335240616,2,1,1
27,27,Random,44,1,0,0.11727689649334247,0.7598024536639102,0.6425255571705677,-0.6425255571705677,2000000000.0,1228800.0,0.10109367717207042,0,1,1
27,27,Random,45,8,1,0.10482328783606497,0.03528599120069646,0.0,0.0695372966353685,1000000000.0,1228800.0,0.11003297027172648,2,-1,0
27,27,Random,46,4,0,0.11102092194667908,0.3679658502799392,0.25694492833326016,-0.25694492833326016,2000000000.0,1638400.0,0.13172445307394415,7,4,1
27,27,Random,47,2,0,0.115417748142216,0.20047641271083044,0.08505866456861444,-0.08505866456861444,1500000000.0,1228800.0,0.15033024361826433,6,2,1
27,27,Random,48,6,0,0.11093119151800435,0.2958837148513611,0.18495252333335677,-0.18495252333335677,1000000000.0,819200.0,0.178318603978362,1,6,1
27,27,Random,49,0,0,0.1166410880539343,0.25089878089815887,0.13425769284422456,-0.13425769284422456,2000000000.0,1638400.0,0.11084699543786036,2,0,1
27,27,Random,50,1,0,0.10378391804255051,0.16641464761699296,0.06263072957444245,-0.06263072957444245,1500000000.0,819200.0,0.1344482927005828,3,1,1
27,27,Random,51,0,0,0.11124708593411003,0.18839147329521863,0.0771443873611086,-0.0771443873611086,1500000000.0,819200.0,0.1942810472726204,6,0,1
27,27,Random,52,0,0,0.1018708019341242,0.09115564929617914,0.0,0.010715152637945063,1000000000.0,819200.0,0.13586972915866202,7,0,1
27,27,Random,53,7,0,0.10997121577152157,0.15322982791870993,0.04325861214718836,-0.04325861214718836,1000000000.0,1228800.0,0.18622301755125004,0,7,1
27,27,Random,54,4,0,0.11410150446166008,0.07904919002147194,0.0,0.03505231444018814,2000000000.0,1228800.0,0.16506773033326066,5,4,1
27,27,Random,55,7,0,0.11913613676167346,0.2792885260515429,0.16015238928986947,-0.16015238928986947,2000000000.0,1228800.0,0.16610259856881643,4,7,1
27,27,Random,56,1,0,0.10158107139250741,0.6383783628348719,0.5367972914423645,-0.5367972914423645,1000000000.0,1638400.0,0.11749921113212618,2,1,1
27,27,Random,57,3,0,0.10028126446393139,0.0898665560334595,0.0,0.010414708430471889,2000000000.0,1228800.0,0.10502744987197217,1,3,1
27,27,Random,58,0,0,0.11201619308118212,0.19300747096921317,0.08099127788803105,-0.08099127788803105,1000000000.0,1638400.0,0.11556011124908201,4,0,1
27,27,Random,59,7,0,0.11568899436670685,0.31872475964500496,0.2030357652782981,-0.2030357652782981,1000000000.0,1228800.0,0.19941853541323762,5,7,1
27,27,Random,60,4,0,0.11508571894666961,0.34199473587353973,0.22690901692687013,-0.22690901692687013,2000000000.0,1638400.0,0.1637062304138617,3,4,1
27,27,Random,61,0,0,0.11991365413532316,0.1322661370679506,0.012352482932627432,-0.012352482932627432,1500000000.0,1638400.0,0.18729900108333114,1,0,1
27,27,Random,62,2,0,0.10544674343311781,0.2389784445190845,0.13353170108596668,-0.13353170108596668,1000000000.0,1228800.0,0.13396143844994407,4,2,1
27,27,Random,63,7,0,0.10757184316934572,0.11413103686097936,0.006559193691633644,-0.006559193691633644,1500000000.0,819200.0,0.175956508355463,4,7,1
27,27,Random,64,4,0,0.10082147165603335,0.4764130697892703,0.37559159813323695,-0.37559159813323695,1500000000.0,1638400.0,0.1680169592242085,7,4,1
27,27,Random,65,7,0,0.10783647741109167,0.3407423821666392,0.23290590475554754,-0.23290590475554754,2000000000.0,1638400.0,0.11113654760293759,5,7,1
27,27,Random,66,0,0,0.10257749558283645,0.05743305123310619,0.0,0.04514444434973026,1000000000.0,1228800.0,0.16221473556182364,1,0,1
27,27,Random,67,2,0,0.11930120243128678,0.12605288817356072,0.006751685742273944,-0.006751685742273944,1000000000.0,1228800.0,0.14459637702833486,6,2,1
27,27,Random,68,6,0,0.11078369090655618,0.3506593941782316,0.23987570327167543,-0.23987570327167543,2000000000.0,819200.0,0.16110373453487298,0,6,1
27,27,Random,69,5,0,0.11101000831972027,0.08877847272413819,0.0,0.02223153559558208,2000000000.0,1638400.0,0.19410452546010798,3,5,1
27,27,Random,70,4,0,0.11037336454993565,0.04357534496853203,0.0,0.06679801958140363,2000000000.0,819200.0,0.14995043206469263,4,4,1
27,27,Random,71,3,0,0.11444422624540752,0.03885703590641985,0.0,0.07558719033898767,1000000000.0,1638400.0,0.153761773484669,3,3,1
27,27,Random,72,3,0,0.10984988584427363,0.045473674992317165,0.0,0.06437621085195647,1500000000.0,1638400.0,0.1743760490357173,3,3,1
27,27,Random,73,5,0,0.11428265390963457,0.04778832717963619,0.0,0.06649432672999839,1000000000.0,819200.0,0.17327703563007668,4,5,1
27,27,Random,74,1,0,0.11961375991270279,0.04348066798859134,0.0,0.07613309192411144,1000000000.0,819200.0,0.11163943897387531,0,1,1
27,27,Random,75,2,0,0.11358147549490186,0.2601681349326836,0.14658665943778174,-0.14658665943778174,1500000000.0,1638400.0,0.1278119242680361,6,2,1
27,27,Random,76,0,0,0.11215519043226964,0.248141793217182,0.13598660278491237,-0.13598660278491237,1000000000.0,1228800.0,0.11104000795614048,3,0,1
27,27,Random,77,3,0,0.11109893231192003,0.0903847194215349,0.0,0.020714212890385122,1000000000.0,819200.0,0.17378116246240516,2,3,1
27,27,Random,78,1,0,0.10791323587168032,0.47291964929307806,0.3650064134213977,-0.3650064134213977,1000000000.0,1228800.0,0.12350897144492354,5,1,1
27,27,Random,79,3,0,0.11694482406113323,0.11780826203443806,0.0008634379733048342,-0.0008634379733048342,1500000000.0,1228800.0,0.18085499222209156,5,3,1
27,27,Random,80,6,0,0.11493725408842645,0.22856613081947297,0.11362887673104652,-0.11362887673104652,2000000000.0,1638400.0,0.1913943588166482,2,6,1
27,27,Random,81,8,1,0.1196811590433986,0.026586724426351925,0.0,0.09309443461704667,1000000000.0,819200.0,0.14427172560100826,4,-1,0
27,27,Random,82,8,1,0.10070108883084615,0.03443883754822648,0.0,0.06626225128261967,2000000000.0,819200.0,0.19014904214821976,4,-1,0
27,27,Random,83,7,0,0.10938712734822495,0.17682946929580368,0.06744234194757873,-0.06744234194757873,2000000000.0,1638400.0,0.18525778859675765,3,7,1
27,27,Random,84,3,0,0.10248098264788431,0.167146302544765,0.0646653198968807,-0.0646653198968807,2000000000.0,1638400.0,0.1774638631751665,0,3,1
27,27,Random,85,3,0,0.1034826767239457,0.05396941485840847,0.0,0.049513261865537235,1500000000.0,1638400.0,0.13729579893943591,3,3,1
27,27,Random,86,7,0,0.10852241984832109,0.25928709160046803,0.15076467175214694,-0.15076467175214694,2000000000.0,1228800.0,0.14813655271622625,2,7,1
27,27,Random,87,0,0,0.11215606969916854,0.14751832820994235,0.035362258510773806,-0.035362258510773806,1500000000.0,819200.0,0.18055390508417463,7,0,1
27,27,Random,88,2,0,0.11186800668366696,0.2078384059120244,0.09597039922835744,-0.09597039922835744,1500000000.0,819200.0,0.19683476806234435,4,2,1
27,27,Random,89,7,0,0.11419029630073123,0.5387891953210323,0.42459889902030107,-0.42459889902030107,1000000000.0,1638400.0,0.10239762181664572,0,7,1
27,27,Random,90,0,0,0.10529416091474099,0.13898216257130808,0.03368800165656709,-0.03368800165656709,2000000000.0,819200.0,0.11773628272109998,4,0,1
27,27,Random,91,7,0,0.10138671560987078,0.1530508617592502,0.05166414614937942,-0.05166414614937942,2000000000.0,1638400.0,0.17795335787316358,5,7,1
27,27,Random,92,6,0,0.1006299272605235,0.304518131349576,0.2038882040890525,-0.2038882040890525,1000000000.0,819200.0,0.15638279945511313,7,6,1
27,27,Random,93,7,0,0.10767157791331014,0.14658048763431447,0.03890890972100433,-0.03890890972100433,2000000000.0,1228800.0,0.19328591610526835,1,7,1
27,27,Random,94,8,1,0.11321698474549975,0.07322855035471967,0.0,0.03998843439078008,2000000000.0,1638400.0,0.1821869195622458,3,-1,0
27,27,Random,95,7,0,0.10941792894636075,0.10787482419743738,0.0,0.0015431047489233712,2000000000.0,1638400.0,0.16709540211310253,7,7,1
27,27,Random,96,8,1,0.117924522991984,0.025851717656649613,0.0,0.09207280533533438,1000000000.0,819200.0,0.18613905329739427,5,-1,0
27,27,Random,97,1,0,0.1048663211518713,0.4751025609537576,0.37023623980188625,-0.37023623980188625,1500000000.0,819200.0,0.11190171921044846,2,1,1
27,27,Random,98,6,0,0.11975669584239594,0.36930797020359,0.24955127436119406,-0.24955127436119406,1000000000.0,819200.0,0.10405940141327655,7,6,1
27,27,Random,99,6,0,0.10578167214915402,0.18789452910025253,0.08211285695109852,-0.08211285695109852,1000000000.0,1228800.0,0.13022878616731176,0,6,1
28,28,GA,0,8,1,0.11510671915292972,0.06791780523271945,0.0,0.04718891392021027,1500000000.0,819200.0,0.17137930475704996,2,-1,0
28,28,GA,1,8,1,0.11276771713422735,0.10235484746769707,0.0,0.01041286966653028,2000000000.0,1638400.0,0.18804429741270803,4,-1,0
28,28,GA,2,3,0,0.11267334441284114,0.045419718184084176,0.0,0.06725362622875697,1000000000.0,819200.0,0.1897188944515174,2,3,1
28,28,GA,3,2,0,0.11777488532944248,0.07279694802805198,0.0,0.044977937301390505,2000000000.0,1228800.0,0.18791556005314686,2,2,1
28,28,GA,4,2,0,0.1059498276292085,0.06889545666722789,0.0,0.03705437096198061,2000000000.0,1228800.0,0.18803975994380948,2,2,1
28,28,GA,5,3,0,0.10642481745862033,0.24180685870787377,0.13538204124925346,-0.13538204124925346,2000000000.0,1228800.0,0.10099771316511795,4,3,1
28,28,GA,6,8,1,0.11411351286519875,0.1003485189878529,0.0,0.013764993877345852,2000000000.0,1638400.0,0.16053978410876588,1,-1,0
28,28,GA,7,6,0,0.1164741096270016,0.04119295103613016,0.0,0.07528115859087144,1000000000.0,1638400.0,0.19215616841398894,7,6,1
28,28,GA,8,8,1,0.11031086531204672,0.06894247391152486,0.0,0.041368391400521856,1000000000.0,1638400.0,0.14180878465021252,4,-1,0
28,28,GA,9,2,0,0.10225811308796466,0.04190380534704222,0.0,0.060354307740922444,1000000000.0,1638400.0,0.19709689165030214,2,2,1
28,28,GA,10,1,0,0.10491369337183593,0.061277853354280654,0.0,0.04363584001755527,2000000000.0,819200.0,0.1937343839664569,1,1,1
28,28,GA,11,3,0,0.1066677208490724,0.05017279255654267,0.0,0.056494928292529736,1000000000.0,1638400.0,0.1567768439603135,7,3,1
28,28,GA,12,3,0,0.10966941121694211,0.07760528107435559,0.0,0.03206413014258652,1500000000.0,1228800.0,0.1435331683105341,5,3,1
28,28,GA,13,1,0,0.11525188752646427,0.06845202204859525,0.0,0.04679986547786902,2000000000.0,1638400.0,0.1955143921367126,7,1,1
28,28,GA,14,3,0,0.10613264445818861,0.07904198680305634,0.0,0.027090657655132272,1000000000.0,1638400.0,0.13417375374936413,3,3,1
28,28,GA,15,6,0,0.11736846192199671,0.0773468511930919,0.0,0.04002161072890481,2000000000.0,1228800.0,0.1440085725446716,6,6,1
28,28,GA,16,1,0,0.10913312892244909,0.09933291754804152,0.0,0.009800211374407564,1000000000.0,1228800.0,0.15681203042632197,5,1,1
28,28,GA,17,6,0,0.11429495836024095,0.050629241606882085,0.0,0.06366571675335886,1500000000.0,819200.0,0.10023587718657145,6,6,1
28,28,GA,18,8,1,0.11726228560919795,0.08851749382981411,0.0,0.02874479177938384,2000000000.0,1228800.0,0.18439105235923015,2,-1,0
28,28,GA,19,1,0,0.1035951049488256,0.09463762592822984,0.0,0.008957479020595752,2000000000.0,819200.0,0.14509933115355958,0,1,1
28,28,GA,20,6,0,0.10225426209056238,0.05857280830264705,0.0,0.043681453787915325,1500000000.0,1228800.0,0.1504101939837027,4,6,1
28,28,GA,21,1,0,0.11794448183610604,0.07449145077348172,0.0,0.04345303106262431,1000000000.0,1228800.0,0.1702223570729084,0,1,1
28,28,GA,22,3,0,0.10132849670343552,0.0803189226811745,0.0,0.021009574022261016,2000000000.0,1228800.0,0.1251038522802207,1,3,1
28,28,GA,23,2,0,0.11096528086204147,0.0840820212902402,0.0,0.026883259571801266,2000000000.0,1638400.0,0.14670751861342446,2,2,1
28,28,GA,24,2,0,0.10653838665251315,0.06729765317709077,0.0,0.03924073347542238,2000000000.0,819200.0,0.1805080642789798,2,2,1
28,28,GA,25,1,0,0.10067537601320284,0.15792657387568249,0.05725119786247965,-0.05725119786247965,2000000000.0,1638400.0,0.15998018993453877,1,1,1
28,28,GA,26,8,1,0.11162824635283579,0.05886858653009884,0.0,0.05275965982273695,1000000000.0,1228800.0,0.14555956361491965,0,-1,0
28,28,GA,27,2,0,0.10111419579340705,0.06898284842057179,0.0,0.03213134737283527,1000000000.0,1638400.0,0.12263979556292622,2,2,1
28,28,GA,28,8,1,0.11999416822237112,0.05924419536115771,0.0,0.06074997286121341,1000000000.0,819200.0,0.19675659900537829,0,-1,0
28,28,GA,29,8,1,0.11462030899167219,0.10042472910555969,0.0,0.014195579886112503,2000000000.0,1638400.0,0.1802897626207361,2,-1,0
28,28,GA,30,8,1,0.11577454929136308,0.1218386601374507,0.006064110846087628,-0.006064110846087628,2000000000.0,819200.0,0.11904750345449239,7,-1,0
28,28,GA,31,6,0,0.11359599360574824,0.05404827238539061,0.0,0.059547721220357626,1500000000.0,1638400.0,0.17557529169152594,6,6,1
28,28,GA,32,8,1,0.10783081765764609,0.11968263949132728,0.011851821833681192,-0.011851821833681192,1500000000.0,1228800.0,0.1346944794272821,3,-1,0
28,28,GA,33,8,1,0.11434033143262055,0.05991987862924417,0.0,0.05442045280337638,1000000000.0,819200.0,0.16329427621803705,4,-1,0
28,28,GA,34,8,1,0.11630460694583415,0.10145954924791996,0.0,0.014845057697914193,2000000000.0,1638400.0,0.11175651601177414,7,-1,0
28,28,GA,35,8,1,0.11976599049013899,0.06778238558081122,0.0,0.05198360490932777,1500000000.0,819200.0,0.19431882099193523,1,-1,0
28,28,GA,36,1,0,0.10481942684586962,0.08168364514009857,0.0,0.023135781705771047,2000000000.0,1228800.0,0.12839990020240832,0,1,1
28,28,GA,37,6,0,0.11711283183253085,0.07367235041197903,0.0,0.04344048142055182,1500000000.0,1638400.0,0.13689106560525646,6,6,1
28,28,GA,38,8,1,0.11887528391105026,0.09003466546578734,0.0,0.028840618445262922,2000000000.0,819200.0,0.1920884402416672,5,-1,0
28,28,GA,39,6,0,0.10615087287666797,0.06718705550185583,0.0,0.03896381737481214,1000000000.0,1228800.0,0.1554033901314692,3,6,1
28,28,GA,40,8,1,0.11063969103932521,0.09601064097589194,0.0,0.014629050063433263,2000000000.0,819200.0,0.10904254179484324,1,-1,0
28,28,GA,41,8,1,0.10116005471967651,0.07177843907961329,0.0,0.029381615640063224,1000000000.0,1638400.0,0.14616305042706076,5,-1,0
28,28,GA,42,8,1,0.11800613615675017,0.11157677426067326,0.0,0.006429361896076902,2000000000.0,1638400.0,0.19202935143893834,1,-1,0
28,28,GA,43,1,0,0.11287833311739631,0.0769320692333341,0.0,0.03594626388406222,1500000000.0,819200.0,0.19704552467312436,5,1,1
28,28,GA,44,8,1,0.1036182873335108,0.0687880837708754,0.0,0.0348302035626354,1500000000.0,1228800.0,0.17881802673996608,7,-1,0
28,28,GA,45,2,0,0.10187174413563829,0.08557653351346238,0.0,0.016295210622175912,1000000000.0,819200.0,0.14255762315923168,7,2,1
28,28,GA,46,2,0,0.10450101520000493,0.05456305547413209,0.0,0.049937959725872845,1000000000.0,1228800.0,0.19257898914710453,2,2,1
28,28,GA,47,8,1,0.10981935591532895,0.0845717296061166,0.0,0.025247626309212345,1500000000.0,1638400.0,0.17783992601175616,6,-1,0
28,28,GA,48,8,1,0.10699678690747669,0.10906154435504657,0.0020647574475698843,-0.0020647574475698843,1500000000.0,1638400.0,0.14257227516480606,6,-1,0
28,28,GA,49,3,0,0.10726903743258451,0.05308044256102858,0.0,0.054188594871555924,1000000000.0,1638400.0,0.12056684147783064,3,3,1
28,28,GA,50,2,0,0.11118756925001926,0.056641031127301046,0.0,0.05454653812271821,1000000000.0,1638400.0,0.196945050666092,2,2,1
28,28,GA,51,3,0,0.11690368057618619,0.1180533953675307,0.0011497147913445138,-0.0011497147913445138,2000000000.0,1228800.0,0.17211961717548577,7,3,1
28,28,GA,52,8,1,0.10591486260496412,0.06846381144853472,0.0,0.037451051156429396,1000000000.0,819200.0,0.11034501503851607,2,-1,0
28,28,GA,53,2,0,0.1143547233478669,0.08566726030742822,0.0,0.028687463040438677,1500000000.0,1638400.0,0.10322692435785244,0,2,1
28,28,GA,54,8,1,0.10138015162304988,0.1065432437000845,0.005163092077034623,-0.005163092077034623,2000000000.0,1228800.0,0.13029038877832436,4,-1,0
28,28,GA,55,3,0,0.11574172995473633,0.09848952736302097,0.0,0.017252202591715365,1000000000.0,1228800.0,0.1977421060218899,0,3,1
28,28,GA,56,3,0,0.10669587594277849,0.06549886131451013,0.0,0.04119701462826836,1000000000.0,819200.0,0.1330139146798276,5,3,1
28,28,GA,57,8,1,0.11433252534127579,0.08492102116180064,0.0,0.029411504179475148,2000000000.0,1228800.0,0.15095066609433802,1,-1,0
28,28,GA,58,8,1,0.10421727983978915,0.10821556436941737,0.003998284529628221,-0.003998284529628221,2000000000.0,1228800.0,0.19367070069783485,1,-1,0
28,28,GA,59,3,0,0.10816982311606464,0.08811201098218685,0.0,0.020057812133877792,2000000000.0,1638400.0,0.18451289207315433,6,3,1
28,28,GA,60,8,1,0.11983651393511754,0.05692756443070094,0.0,0.06290894950441661,1000000000.0,1638400.0,0.1928153203376413,1,-1,0
28,28,GA,61,8,1,0.1171925447362087,0.08306181821424502,0.0,0.03413072652196368,2000000000.0,819200.0,0.15026336752892494,1,-1,0
28,28,GA,62,8,1,0.11397773233718818,0.08108851419491922,0.0,0.03288921814226896,2000000000.0,819200.0,0.13796667550139696,7,-1,0
28,28,GA,63,1,0,0.110801430156351,0.11475262928128138,0.003951199124930388,-0.003951199124930388,2000000000.0,1638400.0,0.14045843495969984,2,1,1
28,28,GA,64,8,1,0.11636093554777156,0.1126311405228266,0.0,0.003729795024944957,2000000000.0,1638400.0,0.1261030970348426,5,-1,0
28,28,GA,65,1,0,0.1115354930311025,0.12083241728182822,0.00929692425072573,-0.00929692425072573,1000000000.0,819200.0,0.13628171508471373,1,1,1
28,28,GA,66,2,0,0.11960616454270005,0.08715024583976745,0.0,0.0324559187029326,2000000000.0,1228800.0,0.15476304724483708,3,2,1
28,28,GA,67,6,0,0.11733951729524243,0.11229934856585218,0.0,0.005040168729390254,1500000000.0,819200.0,0.10428668420453294,2,6,1
28,28,GA,68,8,1,0.11995834152098435,0.07421769003549232,0.0,0.04574065148549203,1500000000.0,1228800.0,0.18421824660385974,3,-1,0
28,28,GA,69,8,1,0.1190584369247202,0.058902303495123626,0.0,0.06015613342959658,1000000000.0,819200.0,0.17451573655415245,2,-1,0
28,28,GA,70,3,0,0.1121311607875777,0.10206352775037286,0.0,0.010067633037204843,1500000000.0,1228800.0,0.15616551083312952,3,3,1
28,28,GA,71,8,1,0.11000646513301461,0.07262715694498174,0.0,0.03737930818803287,1500000000.0,1228800.0,0.10776526275815024,7,-1,0
28,28,GA,72,8,1,0.1074328208848294,0.09337827691326148,0.0,0.014054543971567926,2000000000.0,819200.0,0.10333891517451677,1,-1,0
28,28,GA,73,6,0,0.10279591489915835,0.0822436083364122,0.0,0.020552306562746148,2000000000.0,1228800.0,0.1634618742419303,1,6,1
28,28,GA,74,1,0,0.1176614571902071,0.10711846324041004,0.0,0.010542993949797061,1000000000.0,1228800.0,0.13732900570298823,0,1,1
28,28,GA,75,8,1,0.10214214388820993,0.08799604007863163,0.0,0.0141461038095783,1500000000.0,1228800.0,0.1136457325375059,4,-1,0
28,28,GA,76,2,0,0.11458324128130086,0.11974435858545637,0.005161117304155513,-0.005161117304155513,1000000000.0,819200.0,0.1114488788802192,5,2,1
28,28,GA,77,3,0,0.10736673745121364,0.08431330591019097,0.0,0.02305343154102267,2000000000.0,1228800.0,0.10479881961581651,3,3,1
28,28,GA,78,1,0,0.1029587683048229,0.15726651946841788,0.054307751163594986,-0.054307751163594986,1500000000.0,1638400.0,0.19263951894763645,5,1,1
28,28,GA,79,6,0,0.11054848213026074,0.10610345663627427,0.0,0.004445025493986468,2000000000.0,1638400.0,0.10847936247683611,4,6,1
28,28,GA,80,8,1,0.11849050580575811,0.08842361057585427,0.0,0.030066895229903842,2000000000.0,1228800.0,0.119889209314592,3,-1,0
28,28,GA,81,3,0,0.11523024148197315,0.07944290747407205,0.0,0.0357873340079011,1000000000.0,1228800.0,0.14061172704602776,6,3,1
28,28,GA,82,8,1,0.11657234457897835,0.07435652140779875,0.0,0.0422158231711796,1500000000.0,1228800.0,0.15968657476311635,4,-1,0
28,28,GA,83,8,1,0.11424868969424831,0.11559923303074521,0.0013505433364968955,-0.0013505433364968955,2000000000.0,1638400.0,0.16001721231567181,7,-1,0
28,28,GA,84,6,0,0.10631558008903805,0.05454281485166994,0.0,0.05177276523736811,1500000000.0,1228800.0,0.17595512655267445,6,6,1
28,28,GA,85,1,0,0.10691566057434575,0.08833555628247065,0.0,0.018580104291875094,1500000000.0,1228800.0,0.1837671762368559,2,1,1
28,28,GA,86,8,1,0.1022747657147156,0.0843702441885286,0.0,0.01790452152618699,1000000000.0,1638400.0,0.15860765919973902,0,-1,0
28,28,GA,87,8,1,0.10031433066503688,0.07449938947962134,0.0,0.025814941185415538,1500000000.0,1638400.0,0.1759041114475215,5,-1,0
28,28,GA,88,8,1,0.10523156648316048,0.10842238496744394,0.0031908184842834586,-0.0031908184842834586,2000000000.0,819200.0,0.14285777866464558,6,-1,0
28,28,GA,89,3,0,0.1078164335250378,0.06209026566814262,0.0,0.04572616785689517,1000000000.0,1228800.0,0.19209670618425617,3,3,1
28,28,GA,90,2,0,0.10156310833283372,0.08533082239796312,0.0,0.016232285934870597,1000000000.0,1638400.0,0.1071209066138651,2,2,1
28,28,GA,91,8,1,0.11586710392156785,0.10828968643355297,0.0,0.0075774174880148815,2000000000.0,819200.0,0.15427569685182907,0,-1,0
28,28,GA,92,8,1,0.10069602394940717,0.11101795246224362,0.010321928512836448,-0.010321928512836448,2000000000.0,1638400.0,0.16258744217434534,5,-1,0
28,28,GA,93,6,0,0.10959498355451927,0.07846967404516524,0.0,0.031125309509354035,2000000000.0,1228800.0,0.13756824479667015,4,6,1
28,28,GA,94,8,1,0.11164692084970318,0.08369365717567567,0.0,0.027953263674027506,2000000000.0,819200.0,0.14515725504626228,5,-1,0
28,28,GA,95,2,0,0.11435937335056644,0.09811038555976456,0.0,0.016248987790801875,2000000000.0,1638400.0,0.11250535108097233,3,2,1
28,28,GA,96,8,1,0.11297559438211517,0.07554288067839263,0.0,0.037432713703722545,1500000000.0,1228800.0,0.18777500880082595,3,-1,0
28,28,GA,97,8,1,0.10749297115064747,0.07033917603575411,0.0,0.03715379511489336,1000000000.0,1638400.0,0.1135623401558001,1,-1,0
28,28,GA,98,8,1,0.10272969971904089,0.0631475178279671,0.0,0.03958218189107379,1000000000.0,1228800.0,0.15528155953931863,3,-1,0
28,28,GA,99,8,1,0.11542265581717467,0.08273331507669698,0.0,0.03268934074047769,2000000000.0,819200.0,0.16443752669890907,2,-1,0
28,28,Greedy,0,2,0,0.11510671915292972,0.06275396523271945,0.0,0.05235275392021027,1500000000.0,819200.0,0.17137930475704996,2,2,1
28,28,Greedy,1,4,0,0.11276771713422735,0.046693834134363746,0.0,0.06607388299986361,2000000000.0,1638400.0,0.18804429741270803,4,4,1
28,28,Greedy,2,2,0,0.11267334441284114,0.04732069999034701,0.0,0.06535264442249414,1000000000.0,819200.0,0.1897188944515174,2,2,1
28,28,Greedy,3,2,0,0.11777488532944248,0.08479694802805197,0.0,0.03297793730139051,2000000000.0,1228800.0,0.18791556005314686,2,2,1
28,28,Greedy,4,2,0,0.1059498276292085,0.08089545666722789,0.0,0.025054370961980613,2000000000.0,1228800.0,0.18803975994380948,2,2,1
28,28,Greedy,5,4,0,0.10642481745862033,0.1051669818296083,0.0,0.0012578356290120218,2000000000.0,1228800.0,0.10099771316511795,4,4,1
28,28,Greedy,6,8,1,0.11411351286519875,0.0843485189878529,0.0,0.029764993877345852,2000000000.0,1638400.0,0.16053978410876588,1,-1,0
28,28,Greedy,7,7,0,0.1164741096270016,0.041384558069741104,0.0,0.07508955155726049,1000000000.0,1638400.0,0.19215616841398894,7,7,1
28,28,Greedy,8,4,0,0.11031086531204672,0.0359481272448582,0.0,0.07436273806718852,1000000000.0,1638400.0,0.14180878465021252,4,4,1
28,28,Greedy,9,2,0,0.10225811308796466,0.04990380534704221,0.0,0.05235430774092245,1000000000.0,1638400.0,0.19709689165030214,2,2,1
28,28,Greedy,10,8,1,0.10491369337183593,0.06477502668761397,0.0,0.04013866668422196,2000000000.0,819200.0,0.1937343839664569,1,-1,0
28,28,Greedy,11,7,0,0.1066677208490724,0.04220827529888588,0.0,0.06445944555018653,1000000000.0,1638400.0,0.1567768439603135,7,7,1
28,28,Greedy,12,3,0,0.10966941121694211,0.06560528107435559,0.0,0.04406413014258652,1500000000.0,1228800.0,0.1435331683105341,5,3,1
