scenario,seed,algo,runtime_sec,energy,violations,viol_rate,avg_delay,tail_delay_p95,max_delay,avg_ue_energy,E_mec,E_cloud,num_mec_tasks,num_cloud_tasks,num_active_mec,jain_delay,jain_ue_energy,mec_count_0,mec_count_1,mec_count_2,mec_count_3,mec_count_4,mec_count_5,mec_count_6,mec_count_7
3,3,CEGA,41.45979804103263,8.932229823842396,1,1.0,0.06815511965448913,0.1111091936463578,0.13729272068030166,0.00482671423842395,8.2895,0.1600584,66,34,8,0.9002359297615016,0.623906214886648,6,4,11,9,13,1,7,15
3,3,Random,0.0009159159380942583,10.413360475624078,55,55.0,0.17205106810309276,0.5427889157228744,0.8288885740861884,0.019635924756240767,8.3915,0.05826800000000001,88,12,8,0.5464514070282076,0.4568873766656286,16,7,16,12,12,10,3,12
4,4,GA,33.214608415961266,3.9321678464415326,10,10.0,0.09061665194460486,0.1213524584905105,0.17796081769105168,0.0046345744644153255,3.2055,0.2632104,45,55,3,0.9420919246195565,0.6929159684936119,0,0,0,0,15,0,12,18
4,4,Greedy,1.5212971670553088,7.9499687854809515,1,1.0,0.07061837504488601,0.10880395404381663,0.1175795473299312,0.004837027854809502,7.2940000000000005,0.17226600000000003,64,36,7,0.9156998693534835,0.6692097776357832,9,9,8,5,0,9,8,16
4,4,CEGA,43.8479717921,8.893233399358328,0,0.0,0.06592623242814012,0.10116234830469766,0.11662748435771834,0.004254765993583284,8.4215,0.0462568,91,9,8,0.9190532423773038,0.7406977724622018,11,9,8,13,13,14,11,12
4,4,Random,0.0009803338907659054,10.671059908171877,57,57.0,0.1922237196643875,0.4505530828795077,0.7591276669463027,0.022067875081718768,8.426,0.0382724,92,8,8,0.6125549239522687,0.5498023247702661,7,16,12,8,16,13,10,10
5,5,GA,33.44789129192941,3.8699128124238085,7,7.0,0.08580234474268833,0.12076178269336095,0.1686175375129031,0.004181064124238088,3.1965,0.2553064,46,54,3,0.9366387023012894,0.6753189013759306,20,0,0,0,0,14,0,12
5,5,Greedy,2.6050970831420273,8.749909239779129,0,0.0,0.05528125177972959,0.0810285834746065,0.10596007938904728,0.0033639563977912908,8.2985,0.1150136,76,24,8,0.9293451153655461,0.8055440435663171,14,11,8,11,6,10,5,11
5,5,CEGA,41.35253479098901,8.79327399579574,0,0.0,0.055112224986193156,0.07887321370571934,0.10943151588790603,0.0035478039579574174,8.3075,0.1309936,73,27,8,0.9367574905875504,0.8108370409110575,9,9,8,10,8,10,8,11
5,5,Random,0.000912124989554286,10.748125747096132,54,54.0,0.19769832925876854,0.49655328913133406,0.7182676644219568,0.023175809470961328,8.3555,0.0750448,84,16,8,0.5978730466646743,0.5141251657382606,12,9,14,10,14,5,7,13
6,6,GA,35.87390979216434,4.994405376244925,13,13.0,0.08739022111296788,0.12803544942492376,0.19762893710033183,0.00524701776244926,4.255,0.2147036,56,44,4,0.9228787317917104,0.6879503282754577,14,0,17,0,0,15,0,10
6,6,Greedy,3.5932445421349257,7.950808683252547,3,3.0,0.07212735297072624,0.1067526059104468,0.18962893710033185,0.004847502832525479,7.2985,0.1675584,64,36,7,0.9056420072698279,0.6794436437382094,7,0,4,8,8,11,10,16
6,6,CEGA,38.24066954199225,9.018281759492826,2,2.0,0.07497399490438705,0.11361885239489045,0.14630125710033184,0.005473661594928265,8.282,0.18891560000000002,60,40,8,0.9070602030107574,0.6872836287064285,6,1,11,8,8,8,9,9
6,6,Random,0.0008667090442031622,10.7962189114496,58,58.0,0.2043544578373689,0.6799421911018303,0.873740774712062,0.02328578111449601,8.3885,0.07914080000000001,84,16,8,0.5222000925590695,0.46467481792831805,10,7,16,11,10,10,14,6
7,7,GA,35.64147274987772,4.93586443307445,6,6.0,0.08540486319373854,0.1136866334908983,0.160210304505987,0.0046608043307444945,4.24,0.229784,51,49,4,0.9495247362549916,0.6997452551355402,0,0,0,11,0,11,9,20
7,7,Greedy,3.3578830410260707,7.986427203359342,3,3.0,0.07544243817902489,0.11143007476363984,0.15021030450598702,0.00517473603359342,7.258,0.21095360000000002,56,44,7,0.9153545973453294,0.6684396105740984,6,8,0,8,9,14,4,7
7,7,CEGA,45.13133174995892,9.040805943160153,2,2.0,0.07510162002281143,0.10892960908457756,0.16320465117265368,0.0057261154316015275,8.381,0.0871944,84,16,8,0.9161987807404853,0.7598483229693923,15,6,16,8,8,8,13,10
7,7,Random,0.0009472500532865524,10.72938388092777,63,63.0,0.19349127324768653,0.46104443110361276,0.9252904957567761,0.022623658809277716,8.4065,0.06051800000000001,86,14,8,0.6071320783256414,0.5321940637176509,9,8,14,13,10,5,12,15
8,8,GA,40.49906091601588,4.962700172208982,9,9.0,0.08252881399124469,0.1178520415248724,0.16491017472379688,0.005095545722089822,4.2355,0.21764560000000002,53,47,4,0.9284253356979181,0.6651994550291314,14,0,11,12,0,0,0,16
8,8,Greedy,5.5484812499489635,7.830100247678051,0,0.0,0.06398562881657473,0.10261624407990087,0.1159977480571302,0.004065842476780509,7.2385,0.185016,60,40,7,0.9011505873352303,0.7039199138705671,6,11,10,0,9,7,6,11
8,8,CEGA,41.861986625008285,8.98169696940344,0,0.0,0.07174449590667908,0.10888600067322649,0.1159977480571302,0.005416229694034399,8.288,0.15207400000000001,68,32,8,0.9245331015380156,0.6840000764169306,2,14,11,13,2,9,6,11
8,8,Random,0.0009167499374598265,10.48639154166235,52,52.0,0.17194672516450726,0.4173846216702228,0.6118611007009932,0.020465119416623496,8.381,0.058879600000000004,86,14,8,0.627218531790967,0.539295126963327,10,9,14,13,9,6,8,17
9,9,GA,37.16040729195811,6.041536889422355,12,12.0,0.08433386755074287,0.13001900729513519,0.16671979041148274,0.005616100894223558,5.276,0.20392680000000002,58,42,5,0.9209799560818376,0.7089712213984563,10,0,10,12,0,13,0,13
9,9,Greedy,3.2878759999293834,7.99324239884544,7,7.0,0.08122368331878292,0.11217248799558355,0.15271979041148276,0.005306347988454393,7.243,0.21960760000000001,53,47,7,0.9289122963828446,0.6383893569983057,3,0,5,13,11,5,10,6
9,9,CEGA,40.368718333076686,9.036287709228166,8,8.0,0.07664197563558543,0.11215326770138911,0.15271979041148276,0.00567148909228166,8.279,0.1901388,61,39,8,0.9104605957326024,0.6740386238300684,3,11,6,9,8,5,11,8
9,9,Random,0.0009882079903036356,11.084282036852215,61,61.0,0.22932669097770655,0.6949841709029171,0.9506219508781251,0.026133288368522148,8.435,0.035953200000000005,91,9,8,0.5475169490709164,0.5073000170487031,11,14,8,10,11,15,7,15
10,10,GA,38.654932874953374,4.986520958317363,15,15.0,0.08646119306270394,0.12351113609187833,0.22538378868104364,0.0052273695831736265,4.2415,0.222284,54,46,4,0.9216235160157673,0.695389142992258,0,0,10,13,14,17,0,0
10,10,Greedy,1.8928060829639435,7.931249206150438,3,3.0,0.075147674601694,0.10724880282231929,0.17465923865805075,0.00477295606150438,7.2415,0.21245360000000002,55,45,7,0.911821274233622,0.6623640710878532,7,0,2,8,12,14,9,3
10,10,CEGA,42.16721275006421,9.012667689705077,7,7.0,0.07380169239627393,0.11262010125003166,0.17465923865805075,0.005475444897050768,8.2835,0.1816232,61,39,8,0.9079006807784796,0.6718440668509239,8,6,2,12,12,10,8,3
10,10,Random,0.0009918338619172573,10.99671691642585,57,57.0,0.2190129459863568,0.5598169955325243,0.9746088073762952,0.025446521164258506,8.4245,0.0275648,94,6,8,0.5607745925827967,0.4932046338477432,13,17,14,8,15,11,8,8
11,11,GA,31.467555082868785,3.937335900773162,13,13.0,0.09098660569684025,0.1169921344942576,0.23071246186522557,0.004742327007731619,3.2265,0.2366032,51,49,3,0.9287744890580057,0.6301003155019793,0,19,17,15,0,0,0,0
11,11,Greedy,2.693946917075664,7.872796061748897,1,1.0,0.07017595806274421,0.1113893193082472,0.14975139276919627,0.004158048617488971,7.3945,0.0624912,88,12,7,0.899225503654146,0.6963873219321834,16,12,15,0,12,6,17,10
11,11,CEGA,39.31675612507388,8.911267556633423,1,1.0,0.06925135486647824,0.10563404135525836,0.12742371276919626,0.0044704395663342205,8.291,0.1732236,64,36,8,0.917022481501462,0.6867191278029473,12,12,11,1,11,4,4,9
11,11,Random,0.0009341249242424965,10.746742978217934,66,66.0,0.1980983276451418,0.4789865771506743,0.7288082655213936,0.022830017782179354,8.408,0.055741200000000005,89,11,8,0.6727946953682882,0.5754062857968065,19,9,10,13,12,14,6,6
12,12,GA,37.41518120816909,4.954358133942887,11,11.0,0.08354959008264379,0.11944750889630226,0.17281602181628275,0.004757705339428862,4.246,0.23258760000000006,53,47,4,0.9288884971142201,0.7149057949430416,0,11,0,16,0,10,16,0
12,12,Greedy,3.569865709170699,6.867648259335716,0,0.0,0.07128962903173344,0.1039061613498341,0.11954535997950748,0.004112594593357162,6.2655,0.1908888,61,39,6,0.9297151636544808,0.7166895725243777,7,0,14,15,0,12,2,11
12,12,CEGA,42.85636249999516,8.99399745034766,1,1.0,0.0703034196103565,0.10981751116652061,0.13773598065079376,0.005216846503476594,8.3465,0.1258128,75,25,8,0.9077985758925882,0.7156393860936889,11,6,15,11,2,8,11,11
12,12,Random,0.0009187089744955301,10.827270236208387,56,56.0,0.20115355727543627,0.6328653148595077,0.820871431839467,0.023626406362083886,8.4065,0.058129600000000003,87,13,8,0.5335321678566755,0.4877094345814975,5,15,12,10,13,11,11,10
13,13,GA,33.98484208411537,4.939004785310536,11,11.0,0.08559580586086596,0.11795214078816661,0.18635555641917675,0.004585711853105365,4.2325,0.24793360000000003,49,51,4,0.9295727898275998,0.648985233804541,0,0,12,8,0,15,0,14
13,13,Greedy,2.6773497089743614,6.967718503602222,5,5.0,0.07877548238997031,0.1098239007419863,0.16035555641917676,0.004963297036022208,6.2865,0.1848888,62,38,6,0.9212144735090797,0.6975025619040233,15,7,12,11,0,4,0,13
13,13,CEGA,41.39412358403206,8.943139228809345,2,2.0,0.0720623941996858,0.10719191782530584,0.15635555641917676,0.004760184288093456,8.3435,0.1236208,76,24,8,0.9170600446225876,0.6970959071137809,5,12,15,6,12,2,8,16
13,13,Random,0.0009241669904440641,11.045465844462791,60,60.0,0.22129196938898418,0.6390911616034157,0.7972832741871847,0.02576601844462791,8.3945,0.074364,84,16,8,0.5735284916890411,0.5206022984913617,11,13,10,13,10,13,5,9
14,14,GA,33.2164882090874,4.0033075752882965,17,17.0,0.09428237446779233,0.12682533377597896,0.20997546458622748,0.005311351752882969,3.2355,0.2366724,52,48,3,0.9295824580872469,0.6537355273676998,18,0,0,0,18,0,0,16
14,14,Greedy,2.493046832969412,8.871855184325838,2,2.0,0.06651977617064882,0.10205091882589001,0.1671293348003341,0.004308927843258377,8.255,0.1859624,60,40,8,0.8794077346040257,0.6031110274350758,8,6,11,10,10,4,3,8
14,14,CEGA,38.60986025002785,9.084224524319989,5,5.0,0.07878090078481131,0.11187290768238034,0.1601179219497032,0.0061619292431998995,8.3075,0.1605316,67,33,8,0.9171485377788013,0.6833166550996396,14,7,10,3,12,9,11,1
14,14,Random,0.0009138749446719885,10.738715418025572,54,54.0,0.19364386638137523,0.5384438159751024,0.7284877972815947,0.02264554618025573,8.441,0.033160800000000004,93,7,8,0.5938253016521076,0.5269949521148364,11,11,15,11,9,10,13,13
15,15,GA,34.18678450002335,4.933233789267087,7,7.0,0.08081191805267482,0.11184741178440827,0.2630992069899691,0.0046665738926708784,4.2475,0.2190764,54,46,4,0.8986282733186648,0.6135387356226009,12,0,15,0,0,13,0,14
15,15,Greedy,3.292581625049934,7.84231867795507,1,1.0,0.06671909372414302,0.1027784207320068,0.21584756833177107,0.0038973787795507082,7.249,0.20358080000000003,56,44,7,0.876683488577512,0.5486956014956377,2,0,12,7,7,9,6,13
15,15,CEGA,39.889353290898725,9.000665007571142,1,1.0,0.07208850361530907,0.10568473501786457,0.21884756833177108,0.0054360660757114074,8.294,0.1630584,67,33,8,0.8891516525090508,0.6441572554303288,3,5,14,7,13,12,6,7
15,15,Random,0.0009805001318454742,11.294785921268275,62,62.0,0.22584318429643457,0.6050890642569479,0.747067941397583,0.028410135212682743,8.4185,0.0352724,93,7,8,0.6120689103021655,0.5453931711828242,11,8,13,12,10,15,15,9
16,16,GA,35.36635741707869,5.016005552260633,11,11.0,0.08824304865481597,0.12970282980232462,0.22854951379357288,0.005568243522606332,4.2775,0.18168120000000001,62,38,4,0.8902623769890498,0.5495877007402423,0,16,0,0,0,13,17,16
16,16,Greedy,2.834540832787752,6.960261983229986,6,6.0,0.0776275443197669,0.10753772628436063,0.2325495137935729,0.004956811832299865,6.267,0.19758080000000003,58,42,6,0.8719800031345828,0.5306855348012319,0,7,13,4,14,7,13,0
16,16,CEGA,54.85269854194485,9.03280821412027,5,5.0,0.07698243239099037,0.11038616313565797,0.20196014239194443,0.005704754141202692,8.369,0.09333280000000001,81,19,8,0.8676317998684372,0.5713840255786966,1,10,13,4,11,14,15,13
16,16,Random,0.0039344169199466705,11.077394885442171,61,61.0,0.22335198630079553,0.575320058695505,0.7038994334385777,0.026135956854421716,8.426,0.037799200000000005,92,8,8,0.6188240505259811,0.5329905231858332,12,8,10,9,14,16,6,17
17,17,GA,38.120492292102426,5.938163234695392,8,8.0,0.07781326165513497,0.11758796899284353,0.14315271981108252,0.004941204346953921,5.267,0.17704280000000003,62,38,5,0.911459498146538,0.7317287887754153,0,11,0,16,11,13,0,11
17,17,Greedy,2.5209833330009133,7.966974892184425,2,2.0,0.07459499531407646,0.11223465198296556,0.11618550685876539,0.005153628921844251,7.2805,0.17111200000000001,62,38,7,0.9242652245016773,0.7231040586850198,7,13,12,0,2,8,5,15
17,17,CEGA,47.48219883302227,9.005189637735201,5,5.0,0.07486957619257902,0.1154966786429613,0.12062635127663388,0.005585376377352031,8.3525,0.094152,80,20,8,0.9151286151522582,0.7561559187134497,8,16,13,1,11,8,13,10
17,17,Random,0.0009459590073674917,10.914603419142535,63,63.0,0.21050727345582015,0.5463838184234866,0.7329038206862121,0.024708466191425346,8.3975,0.0462568,90,10,8,0.6180437451941633,0.5235609776984566,14,15,7,7,8,17,12,10
18,18,GA,34.8419917919673,4.952545304366764,11,11.0,0.08479293717315219,0.12301083909461549,0.16190101466916257,0.0047356490436676404,4.2625,0.21648040000000002,56,44,4,0.9335085152082883,0.7077164959416018,0,0,18,11,0,0,12,15
18,18,Greedy,4.603477166965604,7.872514100263786,0,0.0,0.0675035355260598,0.10097485233441314,0.11227334233305393,0.004105517002637854,7.2940000000000005,0.1679624,65,35,7,0.9300306440678349,0.7014854737960464,15,0,13,9,7,7,10,4
18,18,CEGA,39.92989924992435,9.027201493958605,5,5.0,0.07535351863259256,0.1070740370840694,0.1308062147785025,0.005501230939586063,8.357,0.12007840000000002,77,23,8,0.9226582978734704,0.7085979123357211,11,10,15,18,7,2,7,7
18,18,Random,0.0009479590225964785,11.440417344593872,66,66.0,0.2458470954109924,0.6041766454003866,0.9060231172375898,0.02967006544593871,8.4365,0.03691080000000001,91,9,8,0.6251048007077739,0.5900135999767375,11,16,12,7,12,8,12,13
19,19,GA,36.57014916697517,4.956945694750095,13,13.0,0.0852050152442788,0.11780360654804291,0.17774338766274997,0.004850500947500946,4.2445,0.2273956,54,46,4,0.929618234029405,0.666017441290883,14,10,0,13,0,0,17,0
19,19,Greedy,2.004819125169888,7.9671534114427125,1,1.0,0.07458905854879017,0.10721406685756688,0.11808237432941661,0.0050142981144271175,7.2895,0.1762236,64,36,7,0.9302451236822088,0.7532070583919793,9,9,0,16,13,5,9,3
19,19,CEGA,40.5086439170409,8.931807358800679,1,1.0,0.06768579264006695,0.1067493389214745,0.11650707317852063,0.004696485588006793,8.3135,0.1486588,70,30,8,0.9248105194595881,0.7446321103145032,9,11,10,11,12,10,6,1
19,19,Random,0.0009259998332709074,11.008094858574179,59,59.0,0.21736440890386763,0.5714005978350084,0.829897257081972,0.025354228585741788,8.423,0.04967200000000001,89,11,8,0.588019430047501,0.5118347119803279,9,16,10,14,8,16,10,6
20,20,GA,36.55995879205875,5.010636230226077,12,12.0,0.08831295625976265,0.13484718771158952,0.33380036466484153,0.005598210302260768,4.252,0.1988152,60,40,4,0.8700701337795506,0.543164656329308,8,0,0,20,0,14,18,0
20,20,Greedy,3.6314728329889476,7.913584244997458,4,4.0,0.07663405067592718,0.11166391698005745,0.28213935133150814,0.004762578449974579,7.207,0.23032640000000001,50,50,7,0.8623173925589734,0.4583024491114977,3,9,3,0,3,7,14,11
20,20,CEGA,40.939863458042964,9.058652352187593,7,7.0,0.07604557785530677,0.115463321052628,0.31913369799817487,0.006215895521875925,8.3015,0.1355628,71,29,8,0.8199952752990559,0.5837565126840998,3,15,12,5,12,9,9,6
20,20,Random,0.0009686250705271959,10.461556588424266,47,47.0,0.17843983013939557,0.5406302432727557,0.7886417562909853,0.020217461884242657,8.384,0.0558104,88,12,8,0.5356668681689432,0.4667556545177745,9,13,12,14,16,6,10,8
21,21,GA,35.43806054093875,4.999159952528605,14,14.0,0.08754696038232343,0.13762463671535402,0.16208679726536251,0.005292955525286057,4.2295,0.24036440000000003,52,48,4,0.9325874177055642,0.663076940948461,16,10,0,16,0,10,0,0
21,21,Greedy,3.0165626250673085,7.975501332408448,1,1.0,0.07633217561351457,0.10770753533945925,0.155162630257613,0.005149473324084485,7.2715,0.18905400000000003,60,40,7,0.9225764098268304,0.6647389743215216,2,0,6,6,9,9,18,10
21,21,CEGA,41.42599383415654,9.04779792877956,8,8.0,0.07770246524689663,0.11475284023629856,0.1250412761110389,0.005814515287795588,8.288,0.17834640000000002,63,37,8,0.9208752932673564,0.6931312758707983,3,2,11,15,12,4,10,6
21,21,Random,0.0010446659289300442,10.799843630841961,51,51.0,0.19702600411786433,0.5805769232821668,0.7786951897255061,0.023418256308419604,8.3975,0.06051800000000001,87,13,8,0.5448039992766387,0.4677268563218274,11,14,9,11,10,10,12,10
22,22,GA,34.37889445805922,3.9536824153833456,20,20.0,0.09200327882989642,0.1353495575141164,0.1954685161762624,0.004902108153833453,3.204,0.2594716,46,54,3,0.923555082543901,0.6305749443026828,0,13,19,0,0,0,0,14
22,22,Greedy,2.740083457902074,7.9620379244881185,4,4.0,0.08021366924362652,0.10933351085243151,0.15377366725382183,0.005037115244881182,7.2445,0.2138264,53,47,7,0.9388871192527957,0.609876191447534,8,3,12,7,2,3,0,18
22,22,CEGA,36.57708466681652,8.94713156014068,4,4.0,0.0759843072155273,0.10740207155025061,0.15377366725382183,0.004941355601406781,8.2535,0.199496,58,42,8,0.9370407900033032,0.6238182548262249,8,2,1,4,11,3,14,15
22,22,Random,0.0008754590526223183,10.673997594908078,56,56.0,0.19534847060703042,0.6211094933736793,0.7886347677070621,0.02226687194908077,8.3945,0.0528104,88,12,8,0.5495146655153567,0.47170755924189245,8,13,13,6,9,18,14,7
23,23,GA,34.0246421250049,4.964275919721916,13,13.0,0.08391892536999812,0.11870025770784276,0.15573744109092041,0.005226571197219155,4.222,0.2196188,52,48,4,0.9305778817622885,0.7352403644412887,0,16,12,0,13,0,0,11
23,23,Greedy,3.3802171659190208,7.856706511231155,0,0.0,0.06659498744628348,0.1026684636535685,0.11115127375424969,0.004335365112311551,7.249,0.17417,61,39,7,0.918552227617432,0.7125837350350575,0,12,5,5,10,10,13,6
23,23,CEGA,38.463919792091474,8.888141639301605,0,0.0,0.06669959691994853,0.10224151261540208,0.1146672060885912,0.004485408393016043,8.2835,0.15610079999999998,65,35,8,0.9258124424434021,0.7319288849887656,10,11,5,11,12,2,12,2
23,23,Random,0.0008984580636024475,10.48482660684075,51,51.0,0.1750774908148631,0.5381326542512432,0.8673945794385913,0.020485698068407488,8.3915,0.0447568,91,9,8,0.5403689251502042,0.4417370058849586,10,16,13,13,14,10,10,5
24,24,GA,34.3211093749851,4.941994662025316,9,9.0,0.08355110259189949,0.11026324882557545,0.15353183842945634,0.0046968386202531544,4.243,0.22931080000000004,51,49,4,0.9468219750019554,0.7332143399662662,0,13,0,0,14,8,0,16
24,24,Greedy,3.3255920000374317,7.817823822509607,1,1.0,0.0659510806332614,0.09073972832788933,0.12053183842945635,0.0038012702250960766,7.2475,0.19019680000000003,60,40,7,0.922622503051989,0.7470693855492799,7,2,13,8,9,11,10,0
24,24,CEGA,39.88127016602084,8.94640427460807,1,1.0,0.06769912230519737,0.10194709823436493,0.11753183842945635,0.0047967627460807115,8.3285,0.13822800000000002,72,28,8,0.9207618689627329,0.7365974074590478,10,1,9,7,12,10,13,10
24,24,Random,0.0009915418922901154,10.947403078584735,63,63.0,0.21091551342557463,0.5160075204808048,0.7768789380626975,0.024892802785847327,8.444,0.014122800000000001,97,3,8,0.6272322206923802,0.5673369388836316,10,10,10,12,11,11,17,16
25,25,GA,32.412094624945894,3.9670422426693337,14,14.0,0.09065854491893585,0.13813307276687192,0.2517649863591603,0.0052485864266933364,3.195,0.2471836,46,54,3,0.9051189521142806,0.6606500469618006,16,12,0,0,18,0,0,0
25,25,Greedy,2.1514992921147496,6.913907334531814,4,4.0,0.08297716522078058,0.11031806115515382,0.2148870869751973,0.004744581345318141,6.201,0.23844920000000003,44,56,6,0.9255162618804228,0.5855432656697389,0,5,4,2,17,13,3,0
25,25,CEGA,37.4368259171024,8.883693884326942,2,2.0,0.06859506394693944,0.10171384327542725,0.17343730635916033,0.004435974843269415,8.258,0.18209640000000002,59,41,8,0.9000861942964307,0.653345651313213,1,12,10,5,13,11,6,1
25,25,Random,0.0008681670296937227,10.720346982544216,60,60.0,0.18749059801642812,0.4246395517734036,0.8237970749951695,0.022902173825442164,8.3675,0.06262960000000001,87,13,8,0.6372854811685893,0.5677216234445347,15,11,10,15,8,9,5,14
26,26,GA,34.50077683292329,4.967659236202041,15,15.0,0.08667788605905187,0.12426941079405143,0.24356509831458256,0.005030672362020404,4.243,0.221592,55,45,4,0.9086652413865759,0.6653024324653999,17,0,8,16,14,0,0,0
26,26,Greedy,4.2966182918753475,7.897681671145792,2,2.0,0.07103563434454976,0.1084791821450379,0.23289277831458258,0.004371500711457923,7.2955,0.1650316,66,34,7,0.8802503028009531,0.6157629583370099,0,16,5,12,13,9,2,9
26,26,CEGA,39.432518834015355,9.033674047436369,5,5.0,0.07483221625314847,0.11699480270940847,0.22989277831458257,0.005621692474363688,8.324,0.1475048,69,31,8,0.8794171187311777,0.6792465485778488,12,10,5,11,6,13,2,10
26,26,Random,0.0008457920048385859,10.876561571139783,59,59.0,0.20336382328042515,0.5302892161070933,0.679222752828913,0.02406809171139782,8.3975,0.0722524,85,15,8,0.6074764471453976,0.5081563915079506,11,11,3,7,14,8,19,12
27,27,GA,34.141584916971624,5.040381400765252,13,13.0,0.08951199134397714,0.13064495705738136,0.1651056789509249,0.0057782060076525185,4.234,0.22856080000000004,52,48,4,0.9340173473291166,0.6769264973971786,19,0,0,0,12,7,0,14
27,27,Greedy,3.414360874798149,8.036787060642439,5,5.0,0.07539437617594037,0.11069495614095236,0.1591056789509249,0.005800522606424398,7.2715,0.18523480000000003,61,39,7,0.9106693215309902,0.6732414911081591,8,10,0,8,5,11,13,6
27,27,CEGA,43.59119816706516,9.095041397139235,9,9.0,0.07721414661254976,0.11341653178821716,0.14043901228425823,0.006418693971392369,8.402,0.05117200000000001,89,11,8,0.9079456612940907,0.7472924668600347,10,12,10,13,13,8,12,11
27,27,Random,0.0009052499663084745,10.825686529524987,59,59.0,0.1922853879641179,0.5197032648181048,0.5839316810491617,0.02383025729524988,8.399,0.04366080000000001,91,9,8,0.6208670460516811,0.5280911353738441,12,9,6,14,19,10,10,11
28,28,GA,34.35710141691379,5.012273159511516,14,14.0,0.08944283118052894,0.12761125043438493,0.17892092054234918,0.005370203595115166,4.2219999999999995,0.25325280000000006,50,50,4,0.9291818571414657,0.7310542837235545,0,18,9,0,0,12,11,0
28,28,Greedy,1.3881373750045896,8.051755264136546,2,2.0,0.07986116718264416,0.11284344221239336,0.15674607516294164,0.005784400641365451,7.264,0.2093152,57,43,7,0.9325139627779446,0.7111471695294854,9,2,12,8,0,11,10,5
28,28,CEGA,40.08132570888847,9.05029152374455,2,2.0,0.07423458072632355,0.1115037516460408,0.11605361487294505,0.005674563237445491,8.324,0.1588352,69,31,8,0.9250874597789768,0.7394967472827293,9,3,11,14,4,12,10,6
28,28,Random,0.0008680000901222229,11.29497982534052,65,65.0,0.2314537056364925,0.5958664484622622,0.7204542568212261,0.028264730253405198,8.4215,0.0470068,90,10,8,0.6261691561532932,0.5668789894840695,15,9,10,11,10,13,12,10
29,29,GA,35.4632927919738,3.9646241634796446,10,10.0,0.09216868417274098,0.13640461821378747,0.2254488091235378,0.005122865634796447,3.21,0.24233760000000004,50,50,3,0.9244431829157524,0.6900125616332436,0,13,20,0,0,0,0,17
29,29,Greedy,2.330891457851976,6.965495149316596,1,1.0,0.07827529370526187,0.10888521468235446,0.2214488091235378,0.005142647493165965,6.234,0.21723040000000002,53,47,6,0.9129368859838597,0.7081328974076297,6,11,7,15,7,7,0,0
29,29,CEGA,37.65097483317368,8.896260424275892,1,1.0,0.06478516398020272,0.09858449416763244,0.15245446245687114,0.004410368242758921,8.2895,0.1657236,65,35,8,0.9173830622356729,0.7308281447222,9,11,11,9,6,9,9,1
