scenario,seed,algo,runtime_sec,energy,violations,viol_rate,avg_delay,tail_delay_p95,max_delay,avg_ue_energy,E_mec,E_cloud,num_mec_tasks,num_cloud_tasks,num_active_mec,jain_delay,jain_ue_energy,mec_count_0,mec_count_1,mec_count_2,mec_count_3,mec_count_4,mec_count_5,mec_count_6,mec_count_7
29,29,GA,23.384322667028755,5.464624163479645,10,10.0,0.09216868417274098,0.13640461821378747,0.2254488091235378,0.005122865634796447,4.71,0.24233760000000004,50,50,3,0.9244431829157524,0.6900125616332436,0,13,20,0,0,0,0,17
29,29,Greedy,1.7506311668548733,11.402602326952616,1,1.0,0.07420809139660872,0.10441394838184499,0.17211547579020448,0.004569303269526156,10.89,0.055672,90,10,7,0.9121413154026553,0.7302324862628059,9,21,13,14,7,17,9,0
29,29,CEGA,24.480724124936387,12.896260424275892,1,1.0,0.06478516398020272,0.09858449416763244,0.15245446245687114,0.004410368242758921,12.2895,0.1657236,65,35,8,0.9173830622356729,0.7308281447222,9,11,11,9,6,9,9,1
29,29,Random,0.0006421671714633703,14.762224890685522,52,52.0,0.19450656969507754,0.5694175905805354,0.888281468350761,0.023191488906855205,12.393,0.050076,89,11,8,0.555085149751584,0.4799708968344109,9,13,9,17,10,10,11,10
30,30,GA,22.9747830000706,8.553435966190508,14,14.0,0.08740217104023694,0.1318949565718501,0.2481330037229375,0.006112055661905077,7.7295,0.21273040000000001,55,45,5,0.8790955081569957,0.5987352399240269,15,4,0,0,8,14,14,0
30,30,Greedy,1.1789862920995802,11.504554775254064,3,3.0,0.08029777634569644,0.11318812020373309,0.2481330037229375,0.005628779752540641,10.7415,0.20017680000000002,56,44,7,0.8987101324207266,0.608432367639568,13,4,11,2,3,0,16,7
30,30,CEGA,24.983965791063383,13.063800407988678,7,7.0,0.07790409614420897,0.11703553462050735,0.2481330037229375,0.006187532079886785,12.3105,0.13454720000000003,71,29,8,0.8775093989054178,0.6469459698296449,7,4,11,3,4,15,13,14
30,30,Random,0.0005361661314964294,15.389440648478569,64,64.0,0.2363483775867491,0.5735012970565397,0.6619265632865313,0.029580186484785685,12.375,0.056422,87,13,8,0.651679929002364,0.5772383964267263,11,12,8,11,12,10,13,10
31,31,GA,22.92038158304058,7.012106756447924,10,10.0,0.08869253636425466,0.1292725935605147,0.35864365369701384,0.005476307564479243,6.2235,0.24097600000000002,49,51,4,0.8264372038444412,0.4650474252591264,11,0,9,11,0,18,0,0
31,31,Greedy,1.4598893329966813,10.104914850387111,9,9.0,0.08559933017646607,0.11602199642662357,0.3479769870303472,0.0064646125038711035,9.2475,0.21095360000000002,57,43,6,0.8466297507500216,0.5489351516154263,7,11,5,8,0,11,0,15
31,31,CEGA,24.13784291688353,13.053308220298916,4,4.0,0.0776917679993108,0.11217949362015447,0.2883159736970138,0.0058724982029891605,12.3135,0.1525584,69,31,8,0.853915360245267,0.518357343164318,16,10,5,11,2,16,1,8
31,31,Random,0.0005663749761879444,14.500610535600192,58,58.0,0.1768009030295577,0.46812692815646056,0.6402807788985495,0.02045130535600193,12.4185,0.03698,92,8,8,0.6214616712358946,0.4833862869143344,7,13,9,8,12,11,15,17
32,32,GA,22.364857207983732,7.033322771645621,16,16.0,0.09116962216584971,0.17796243426230623,0.22575550487945728,0.005811347716456214,6.2295,0.222688,52,48,4,0.8819824497436964,0.5893118616845517,0,0,13,0,0,16,13,10
32,32,Greedy,1.5389502090401947,11.50616855525093,9,9.0,0.08050327857043675,0.11916386409395494,0.19695077626127266,0.005460653552509305,10.7355,0.22460320000000003,53,47,7,0.8906985204027796,0.6153970826282066,6,2,0,11,8,10,12,4
32,32,CEGA,26.703725958010182,13.020537965671267,13,13.0,0.07636958144881466,0.12135867778796235,0.2017555048794573,0.005693523656712651,12.3045,0.14668560000000003,70,30,8,0.8736827487517389,0.6369667865978831,4,12,4,10,15,11,11,3
32,32,Random,0.0008373749442398548,14.937606194554917,59,59.0,0.2190820583362412,0.600277771111836,0.9314943968713887,0.024906417945549153,12.396,0.0509644,89,11,8,0.5713290947524252,0.526233521606373,9,11,13,14,14,11,12,5
33,33,GA,21.536106249783188,6.935225663298802,8,8.0,0.08454055749229003,0.11935846525178594,0.27182575789244695,0.004817920632988009,6.2085,0.24493360000000003,48,52,4,0.8835245366185518,0.5613626569348368,0,0,13,0,7,15,0,13
33,33,Greedy,2.327711374964565,9.839302965133204,1,1.0,0.07193520353073352,0.10047023564853245,0.17832072414202338,0.004059453651332037,9.2175,0.2158576,54,46,6,0.9006133552709747,0.5867575527819032,17,6,8,0,3,11,0,9
33,33,CEGA,25.14330970798619,12.97530827482192,1,1.0,0.06951874977890422,0.10893163209154426,0.17639037493953597,0.0053360707482191915,12.303,0.1387012,70,30,8,0.8930306339085203,0.639785136440962,11,3,11,10,5,10,10,10
33,33,Random,0.0006033340469002724,14.761711010780429,56,56.0,0.1996191378675306,0.5260999722456915,0.8135066268942869,0.023154274107804282,12.399000000000001,0.0472836,90,10,8,0.6057446491802585,0.5098932699912586,5,9,15,17,10,16,6,12
34,34,GA,21.684219499817118,5.502240132679281,24,24.0,0.09594292587640481,0.1381793674518128,0.21360794711297554,0.005435565326792822,4.707,0.2516836,46,54,3,0.9216857903451372,0.6113921371107341,21,13,0,0,12,0,0,0
34,34,Greedy,1.2165621251333505,11.454316034936967,6,6.0,0.07644279132037296,0.11037578071125363,0.1736079471129755,0.005099272349369664,10.7505,0.1938888,60,40,7,0.9062957220978879,0.6011284141834377,17,4,2,6,13,11,7,0
34,34,CEGA,25.42867145803757,13.00945568248557,7,7.0,0.07723632583274967,0.1133930833505254,0.14529264620238744,0.005561472824855692,12.288,0.16530840000000002,66,34,8,0.9137982886954951,0.6616578879459425,10,5,2,8,10,15,15,1
34,34,Random,0.0006257500499486923,14.702019095456887,57,57.0,0.20005819153973015,0.5731408480161143,0.8130988659692259,0.02247289095456887,12.417,0.03773,92,8,8,0.5892776354664971,0.5254812958892637,8,9,17,11,8,9,14,16
35,35,GA,21.744452208047733,6.971279169119153,10,10.0,0.08494379530975688,0.11612968316807971,0.12429877439552152,0.005165867691191536,6.2625,0.19219239999999999,60,40,4,0.9454997684705482,0.7429021971150742,15,0,0,14,0,18,13,0
35,35,Greedy,1.8889549169689417,12.792076370303478,0,0.0,0.062123081107273645,0.09912909848641646,0.10714576681691043,0.003710291703034776,12.246,0.17504720000000001,60,40,8,0.8905183046978847,0.7119136903707507,9,6,3,7,11,8,9,7
35,35,CEGA,25.18386595789343,12.855993397708051,0,0.0,0.059824112203054274,0.09774878679860756,0.1138500555747721,0.00401542197708051,12.321,0.1334512,69,31,8,0.9037425243862214,0.7046630117059447,9,6,8,10,9,9,8,10
35,35,Random,0.0006330420728772879,14.757337617483248,56,56.0,0.19437158350632122,0.5437777256354632,0.6698919319165925,0.0230694681748325,12.3735,0.07689080000000001,83,17,8,0.5930638502558997,0.5363696578494246,9,12,7,11,13,10,12,9
36,36,GA,21.535776250064373,6.994640716379415,17,17.0,0.09017796298344219,0.13097180353025584,0.37170914035505975,0.005349191163794147,6.1965,0.2632216,43,57,4,0.8591795673450009,0.6102825727402591,10,0,0,11,0,0,15,7
36,36,Greedy,2.4059169578831643,12.89898875612539,3,3.0,0.07070487249646265,0.10286030843358376,0.2933814603550597,0.004564347561253896,12.249,0.193554,57,43,8,0.8502080343178888,0.5804898720844796,3,12,9,8,13,2,6,4
36,36,CEGA,24.059847709024325,13.007254053910684,4,4.0,0.07568815413387248,0.10815075991062038,0.2933814603550597,0.0055857285391068415,12.276,0.1726812,63,37,8,0.8652213517278682,0.6334913790061739,3,15,12,10,10,2,5,6
36,36,Random,0.0005425829440355301,15.002760517688513,61,61.0,0.21487639549236603,0.5614579571024269,0.8627262292868932,0.02558992517688512,12.3825,0.06126800000000001,87,13,8,0.5865599184290794,0.5369042912708971,12,13,10,10,7,13,7,15
37,37,GA,20.74926883284934,6.94380140398023,11,11.0,0.085681362419129,0.11823679496322625,0.1766028022446148,0.0049167140398023,6.2145,0.23763,50,50,4,0.9335858523603952,0.7102365840631221,0,16,7,0,14,13,0,0
37,37,Greedy,2.8116421250160784,9.924715867081392,5,5.0,0.079080485518353,0.11044652196866513,0.1252751222446148,0.004664586670813919,9.2415,0.21675720000000004,53,47,6,0.9453163865314189,0.74069375747691,15,16,2,8,9,3,0,0
37,37,CEGA,26.738808375084773,12.965378143384045,2,2.0,0.07420265249688525,0.11227662515684302,0.1396028022446148,0.005153333433840445,12.384,0.06604480000000001,87,13,8,0.9165809107309063,0.7515961097455054,14,15,2,11,14,16,8,7
37,37,Random,0.0005469999741762877,14.813909770827546,57,57.0,0.19914087994002577,0.5837693163815596,0.98224700480383,0.023663337708275473,12.402,0.045576,90,10,8,0.555099653683504,0.49398639081186235,9,12,12,14,13,10,10,10
38,38,GA,18.909836792154238,5.469465933100062,21,21.0,0.09402585759482837,0.14191206167637282,0.2428795049805399,0.0051082913310006185,4.68,0.2786368,41,59,3,0.9015708125278895,0.5686670048060065,14,11,0,0,0,0,16,0
38,38,Greedy,1.5195243330672383,9.95194648727536,4,4.0,0.0776179008199537,0.10876393004135639,0.2188795049805399,0.005006112872753575,9.285,0.16633520000000002,65,35,6,0.8813685564502146,0.6087495428780688,11,0,0,6,17,19,7,5
38,38,CEGA,24.720130458008498,13.031781345440017,8,8.0,0.07565992518205779,0.1108438245165567,0.18563374498053992,0.005760153454400166,12.2955,0.16026600000000002,66,34,8,0.8888903367899099,0.6523977549028074,14,3,4,13,12,5,7,8
38,38,Random,0.0005322080105543137,14.66153788892465,52,52.0,0.18835606082421283,0.49888366636897463,0.7288656625038551,0.02210673888924649,12.384,0.066864,86,14,8,0.5628273456404057,0.49094168603666155,11,12,8,13,9,11,16,6
39,39,GA,19.468705957988277,5.476202857395953,18,18.0,0.0923508492707922,0.1286339005658208,0.1892102870230465,0.005091196573959527,4.6995000000000005,0.2675832,46,54,3,0.9312479621289125,0.6850220376351441,14,14,0,0,0,0,18,0
39,39,Greedy,1.398818332934752,9.93611243855768,4,4.0,0.0763145645738233,0.11054474055835281,0.1781357429366611,0.004698708385576799,9.2355,0.23074160000000002,52,48,6,0.9133415163660163,0.6894399448042217,9,0,2,0,10,10,14,7
39,39,CEGA,24.59667304204777,12.953631175202108,2,2.0,0.07082734917051302,0.10413232439463048,0.12503607120769528,0.0048921117520210914,12.3105,0.15392,68,32,8,0.9267007676770238,0.7036849152024285,12,10,17,2,8,9,9,1
39,39,Random,0.0005545839667320251,15.147406417639626,60,60.0,0.22698634919521538,0.6057636973901779,0.7709528349469508,0.026900112176396276,12.4095,0.047895200000000006,90,10,8,0.5998283546037347,0.557234675339354,6,7,11,13,20,12,9,12
40,40,GA,19.935209750197828,5.399367328729667,15,15.0,0.09249524877348841,0.13525597872245823,0.19052995756258892,0.0045000732872966685,4.671,0.27836000000000005,40,60,3,0.9346307097144854,0.6210580902287433,0,0,0,0,19,0,6,15
40,40,Greedy,1.1619403748773038,9.90182932752257,4,4.0,0.0753709445679888,0.1121244413886822,0.17152995756258893,0.004465721275225706,9.2385,0.21675720000000004,54,46,6,0.9237295628291522,0.6929526227136855,10,0,13,0,14,6,2,9
40,40,CEGA,24.35324166715145,12.91954880327695,2,2.0,0.07153352251198099,0.1077185367154597,0.15797824612001554,0.004731288032769505,12.288,0.15842,68,32,8,0.9157151963352327,0.6861794136482497,15,11,11,1,15,5,1,9
40,40,Random,0.0005542910657823086,14.689493950964486,49,49.0,0.19618646438353465,0.5543227470768791,0.8619514567893133,0.02246013950964487,12.405,0.03848,91,9,8,0.5555304067475535,0.48108601910432713,7,6,15,14,12,14,12,11
41,41,GA,20.29775495803915,5.456448637786794,18,18.0,0.09331015694341405,0.1278649918652693,0.17469101939663903,0.004698654377867941,4.716,0.2705832,45,55,3,0.9429640780977776,0.6334280222982427,15,0,0,0,0,0,15,15
41,41,Greedy,1.8227074169553816,12.808474452738672,0,0.0,0.06702689390109395,0.10840877787563498,0.11090751074547228,0.0035923965273867314,12.2265,0.2227348,53,47,8,0.8815828374017398,0.7629128475683281,6,6,8,5,5,8,9,6
41,41,CEGA,23.765181875089183,12.868569468978354,0,0.0,0.06095997745048276,0.09350262227356625,0.11037920027797889,0.003860222689783535,12.339,0.1435472,70,30,8,0.9203014344863807,0.7428258164185436,8,10,9,5,10,10,10,8
41,41,Random,0.0005371249280869961,14.714717752386626,54,54.0,0.19589982084704935,0.5693702545894901,0.7700311237277253,0.022350189523866266,12.4185,0.0611988,87,13,8,0.5632234912792714,0.47802628579115347,17,11,8,13,10,12,9,7
42,42,GA,21.645939333131537,8.514848536056716,12,12.0,0.08542060109343122,0.12928513987547247,0.1599284657827268,0.005422833360567153,7.761,0.2115652,56,44,5,0.9285000456308632,0.7052452498553554,11,12,0,17,0,0,6,10
42,42,Greedy,1.4388925828970969,11.464912405071622,3,3.0,0.07799477497543655,0.11138519904341418,0.1368747204864727,0.00497331605071623,10.7625,0.20508080000000004,56,44,7,0.9306124185031174,0.6758817048940059,5,3,0,16,10,8,5,9
42,42,CEGA,25.38477150001563,13.057253832111046,6,6.0,0.07604646760441824,0.11340900251470581,0.14540042706560385,0.005807066321110458,12.3345,0.1420472,71,29,8,0.9053186124100507,0.7225828408607646,5,3,9,9,10,13,8,14
42,42,Random,0.0005406250711530447,15.145027871847674,63,63.0,0.22836444115509252,0.6084493055018844,0.8464112674591392,0.02679036671847674,12.4035,0.0624912,88,12,8,0.5981884429279402,0.5336012397186783,10,12,11,10,12,11,7,15
43,43,GA,22.433533374918625,6.923622031144229,11,11.0,0.08463411424237974,0.1201549810216604,0.19527566293113557,0.004619384311442295,6.2265,0.23518360000000005,50,50,4,0.9146999255061579,0.6597335362381941,0,0,0,7,0,9,19,15
43,43,Greedy,1.6107859159819782,11.466546307083874,5,5.0,0.08039735041306478,0.1116003502806708,0.1477053150564342,0.0050635150708387465,10.7055,0.2546948,45,55,7,0.9301564234821859,0.6461195348017632,0,2,10,7,6,6,10,4
43,43,CEGA,23.056047125020996,13.007620274832835,6,6.0,0.07749486102919113,0.1170544965310652,0.1497053150564342,0.005480706748328339,12.255,0.20454960000000003,58,42,8,0.920640334520958,0.6474607920368992,8,3,11,6,12,14,1,3
43,43,Random,0.0005485420115292072,14.605603282194258,54,54.0,0.19631222308370866,0.5211851887591786,1.0148203138592262,0.021630004821942564,12.3915,0.0511028,89,11,8,0.5400122683695855,0.49512918071985906,9,8,20,9,13,14,9,7
44,44,GA,21.177916374988854,6.94889726239876,9,9.0,0.08560696144448561,0.12942193004638877,0.15503459309204864,0.004860708623987604,6.231,0.23182640000000002,53,47,4,0.9297334235015636,0.688388398084548,13,14,10,0,0,0,0,16
44,44,Greedy,1.9544448340311646,12.775112280032992,0,0.0,0.05854574376536231,0.09607776471865438,0.11616716264768928,0.0033731068003299254,12.294,0.1438016,69,31,8,0.9091822248639423,0.7253824412805925,7,10,9,10,6,4,9,14
44,44,CEGA,26.10191141697578,12.982455436650445,1,1.0,0.0725330632879503,0.1134867674890542,0.1304948426476893,0.005152878366504452,12.3855,0.0816676,84,16,8,0.9019330861546347,0.7348064355500467,8,9,12,17,11,12,9,6
44,44,Random,0.0005566661711782217,14.258565935723395,54,54.0,0.16488273269093107,0.36301852116684036,0.7766013715189238,0.017969475357233963,12.417,0.0446184,92,8,8,0.6501977009716088,0.5135706056318182,8,12,11,11,7,15,12,16
45,45,GA,21.55855383281596,6.914561273967149,7,7.0,0.08342428253940785,0.11904528380350479,0.22875915290420315,0.0044302287396714955,6.2595,0.21203840000000002,55,45,4,0.9261113595791981,0.7181186811626415,0,10,0,0,13,16,0,16
45,45,Greedy,1.3146660830825567,11.437184053119706,3,3.0,0.06931537433793115,0.1106752251181338,0.19809248623753647,0.004616168531197054,10.8675,0.1080672,78,22,7,0.8885753086757767,0.6677444094190478,8,10,12,0,11,12,10,15
45,45,CEGA,24.50413258280605,12.968325874286156,3,3.0,0.07151658895814338,0.11186079455654005,0.16243147290420315,0.004921826742861565,12.3195,0.1566432,67,33,8,0.90721873469029,0.6672753078521196,14,9,6,1,10,10,12,5
45,45,Random,0.0006018329877406359,14.75879198414101,65,65.0,0.19999976880946163,0.4818630557816273,0.8035001323576562,0.0228190798414101,12.445500000000001,0.03138400000000001,93,7,8,0.6274294128079434,0.5168777077142367,12,10,11,11,6,21,16,6
46,46,GA,22.384170999983326,6.904698980688961,8,8.0,0.08060534399801826,0.10911617687272072,0.1189776632243672,0.0044604898068896035,6.264,0.19465,59,41,4,0.9491929879591056,0.7779021905077108,0,0,15,0,17,14,0,13
46,46,Greedy,2.222996500087902,12.757925863359805,0,0.0,0.05712874751096103,0.08675841675015361,0.10697766322436722,0.0033232066335980508,12.27,0.1556052,68,32,8,0.9044960128772612,0.7977385578283941,8,7,13,5,8,7,10,10
46,46,CEGA,25.749958832981065,12.847633294403064,0,0.0,0.05965920201868017,0.09202614709931486,0.11146595965114506,0.003982468944030633,12.3405,0.1088864,77,23,8,0.9222243579056592,0.7965902470256916,8,10,10,9,10,10,9,11
46,46,Random,0.0005779578350484371,14.604293652133128,51,51.0,0.18793431545814174,0.5242102311718655,0.6504913258436604,0.02148387252133128,12.3945,0.0614064,87,13,8,0.5802412398736834,0.4882771210990951,13,8,9,10,9,11,18,9
47,47,GA,21.165342457825318,7.035493619300083,23,23.0,0.09397080997337985,0.17297926286729143,0.2045242163126343,0.005823948193000825,6.1905,0.2625988,45,55,4,0.8865082043499665,0.6183739835800453,0,13,0,0,0,12,8,12
47,47,Greedy,1.4066367910709232,11.516547627955873,12,12.0,0.08503942298794025,0.12807199388135102,0.1815242163126343,0.005671520279558735,10.7175,0.2318956,49,51,7,0.9011760341650659,0.6086924512781925,5,4,0,16,9,5,4,6
47,47,CEGA,23.43431366700679,13.039994871412036,8,8.0,0.08107972376180583,0.1244489173723375,0.1875242163126343,0.005905636714120366,12.27,0.1794312,59,41,8,0.8974329453941006,0.6367485455620708,5,7,2,12,16,3,4,10
47,47,Random,0.0005575418472290039,14.937148569339097,67,67.0,0.21110626062350896,0.5353677156196415,0.8811025195099286,0.024860993693390968,12.4125,0.038549200000000006,92,8,8,0.6154836661030981,0.5521657588071274,12,9,11,11,16,10,11,12
48,48,GA,19.332678749924526,5.471042190340656,13,13.0,0.09400791635959461,0.14910869209389968,0.2192695226628062,0.0050362419034065565,4.716,0.25141800000000003,46,54,3,0.9078655845673267,0.6577851149968236,0,15,17,14,0,0,0,0
48,48,Greedy,1.6270287910010666,12.956976015149507,9,9.0,0.083922478009563,0.1180720241385385,0.15862405022071657,0.00503473215149507,12.198,0.25550280000000003,45,55,8,0.9189588919621515,0.622544518617211,7,5,13,8,2,2,6,2
48,48,CEGA,23.446673665894195,12.943765893214177,8,8.0,0.08193517909995032,0.11939809326785744,0.15599728676625196,0.004898702932141784,12.225,0.2288956,50,50,8,0.9306504207861345,0.625975603978757,3,15,14,3,2,2,6,5
48,48,Random,0.0005421671085059643,14.896247461394838,56,56.0,0.21202615473413794,0.5803859357270573,0.7527020376482003,0.024473678613948377,12.387,0.06187960000000001,86,14,8,0.5842102299085465,0.5195072338285379,11,11,10,13,10,9,9,13
49,49,GA,21.395571917062625,5.433992830925493,15,15.0,0.08717403451997713,0.12396821122508961,0.14940211690969063,0.004770056309254935,4.704,0.2529872,47,53,3,0.9448922172973552,0.6787480082547054,0,0,17,17,0,13,0,0
49,49,Greedy,1.882814999902621,8.327813840589931,0,0.0,0.07056135308701907,0.10333756594085952,0.11216823393958933,0.0039042944058993068,7.7205,0.2168844,53,47,5,0.9319410690562654,0.7326005482505283,12,10,9,0,0,13,0,9
49,49,CEGA,24.36045454093255,12.896350110275337,0,0.0,0.06106292477879609,0.09624017406252612,0.11474219764189389,0.004474837102753367,12.309,0.1398664,70,30,8,0.9214021917043813,0.732603472891584,8,9,8,11,5,8,9,12
49,49,Random,0.0006020001601427794,14.388295519871658,52,52.0,0.16595031140681993,0.4662923825090239,0.6371375110241025,0.01948565519871658,12.4005,0.03923,92,8,8,0.6076665475010112,0.5054037568014537,8,15,12,11,14,11,12,9
50,50,GA,20.457700167084113,5.462859718306394,19,19.0,0.09366188857802767,0.13989213112859963,0.2332872527372957,0.005029997183063934,4.6815,0.27836000000000005,42,58,3,0.9138669976092628,0.5942840295327709,0,0,12,0,15,0,0,15
50,50,Greedy,1.4130207078997046,9.908419772959977,2,2.0,0.0779471308483844,0.10952167721001235,0.17993577298350868,0.004509125729599766,9.2325,0.22500720000000002,52,48,6,0.9187264858078612,0.6415898298263291,16,0,2,6,0,5,11,12
50,50,CEGA,23.83309416589327,12.957933310635791,4,4.0,0.07368651915796198,0.10739079273299136,0.1536262394039624,0.004929953106357907,12.249,0.21593800000000002,54,46,8,0.906876048725757,0.6433280307236434,10,3,2,5,6,6,11,11
50,50,Random,0.0005343751981854439,14.530073143232828,56,56.0,0.18168439691659152,0.46143988188150414,0.767663502685931,0.020785283432328275,12.3795,0.0720448,86,14,8,0.6045342683427586,0.5340829101100006,8,10,13,12,11,15,9,8
51,51,GA,23.454170041019097,6.98868170427993,18,18.0,0.0867942153016024,0.1296321481004229,0.18752333304333307,0.005327661042799301,6.27,0.18591560000000001,61,39,4,0.912271429261454,0.6744300203911935,0,0,16,0,13,19,13,0
51,51,Greedy,1.179875166155398,9.946394476625098,3,3.0,0.07608109967927162,0.10920363873321712,0.19902050637666643,0.004918404766250989,9.264,0.190554,59,41,6,0.9058368092405343,0.6780121965354599,5,0,14,9,0,6,12,13
51,51,CEGA,25.118009958881885,12.990635676703777,4,4.0,0.0707402206549648,0.11197832241216063,0.16352333304333308,0.005329076767037766,12.3195,0.13822800000000002,71,29,8,0.8933058235880621,0.6771706846549199,10,10,10,9,1,9,13,9
51,51,Random,0.0005322908982634544,14.779814246038722,52,52.0,0.19182276011184562,0.558344116137273,0.6439140977194399,0.02330046246038721,12.3855,0.064268,86,14,8,0.5793229521205975,0.48444616679146096,12,8,16,10,9,12,7,12
52,52,GA,22.104419166920707,6.917288375395647,6,6.0,0.07961026593332048,0.11092001798429128,0.1521285966984913,0.004828571753956471,6.2535,0.18093120000000001,61,39,4,0.9380450401038709,0.7193980493966119,14,0,16,17,0,0,14,0
52,52,Greedy,1.5329559999518096,12.76659320386301,0,0.0,0.062071275580236555,0.0980959234597818,0.1088828366984913,0.0036067320386301083,12.2145,0.19142,58,42,8,0.8873661605630284,0.6947927602253052,8,10,10,6,4,2,6,12
52,52,CEGA,24.40712970797904,12.91406451806294,0,0.0,0.06519494323768779,0.10104751410661923,0.1088828366984913,0.004684637180629379,12.2955,0.1501008,69,31,8,0.916880221603823,0.7097943350032265,12,9,12,9,12,2,8,5
52,52,Random,0.0005703328642994165,14.97158679261049,65,65.0,0.2042079537061098,0.47111324739198673,0.7878782903686827,0.02537660392610491,12.4065,0.0274264,95,5,8,0.686127835123947,0.5862117479663088,15,15,11,14,10,7,12,11
53,53,GA,20.905697917100042,5.384482554425655,13,13.0,0.08773473289552382,0.11980571077958144,0.1433056175975531,0.004202721544256542,4.6995000000000005,0.2647104,46,54,3,0.941238386984886,0.734991524891858,0,18,0,16,0,0,12,0
53,53,Greedy,2.3023686250671744,12.78303294556858,0,0.0,0.05773136014961513,0.08938321288050226,0.10793697030347095,0.0034339654556858022,12.306,0.1336364,70,30,8,0.9136302504598175,0.7183396345388592,10,12,7,12,8,6,3,12
53,53,CEGA,22.61235933401622,12.912923790124319,0,0.0,0.06873590127363027,0.10370258725662132,0.11791292328031491,0.004460237901243201,12.2655,0.2014,57,43,8,0.9120695953336452,0.6797829084679158,8,7,4,9,11,4,3,11
53,53,Random,0.0005474579520523548,14.200942911290307,51,51.0,0.15520575961070002,0.43718699728470933,0.6373015363502975,0.017398669112903064,12.4095,0.051576000000000004,89,11,8,0.5959065454627533,0.4277261104715755,3,18,6,10,15,7,16,14
54,54,GA,20.202748666983098,5.416947380653749,17,17.0,0.08945962115649514,0.14484376784402392,0.18925015471619142,0.00468279380653748,4.695,0.253668,46,54,3,0.914027883603744,0.6765213157638024,0,19,0,0,0,9,18,0
54,54,Greedy,1.403208084171638,12.901374317004077,4,4.0,0.07438478793527695,0.10687931114213381,0.12025593219069423,0.004572287170040788,12.222,0.22214560000000003,49,51,8,0.9094943679458756,0.652108194145008,2,7,7,4,17,6,2,4
54,54,CEGA,25.690506499959156,13.00273072645981,5,5.0,0.0733026841077567,0.11199286323081588,0.14426076036069968,0.005603711264598078,12.3495,0.0928596,80,20,8,0.9014837046338311,0.7219916996571555,2,16,15,12,6,5,12,12
54,54,Random,0.0005277909804135561,14.354953972223289,50,50.0,0.16240500853880516,0.46480191017160727,0.5547659384403408,0.019192283722232893,12.369,0.0667256,84,16,8,0.5826676753656017,0.470090185485625,9,8,9,8,10,13,12,15
55,55,GA,21.74051533313468,6.979919011982095,16,16.0,0.08772171816281399,0.13521018687963757,0.22005052697460864,0.005128002119820952,6.2475,0.2196188,56,44,4,0.8995704652026658,0.6159588861417299,15,21,11,9,0,0,0,0
55,55,Greedy,1.1492250829469413,10.00061716913972,3,3.0,0.08196532467927305,0.10777018332021823,0.2187171936412753,0.005380095691397192,9.2565,0.2061076,57,43,6,0.9181494443104165,0.6485025997479056,0,10,9,17,12,0,5,4
55,55,CEGA,25.106914542149752,12.991084529977142,2,2.0,0.07610044343788364,0.11240873724182043,0.16370982534342468,0.0052251052997714185,12.3225,0.146074,71,29,8,0.9143079251662283,0.6883825845427262,13,19,8,14,8,1,5,3
55,55,Random,0.0005349158309400082,14.976618641822192,57,57.0,0.21050678689341926,0.5772643927330828,0.9023613152112326,0.02510073841822193,12.402,0.06454480000000001,86,14,8,0.5586425450023794,0.5084120500202962,10,7,8,16,8,11,9,17
56,56,GA,21.886506124865264,6.995215166204117,12,12.0,0.08935751007109964,0.13080623134381522,0.24280382317821933,0.005265159662041175,6.2355,0.2331992,51,49,4,0.9091163230351459,0.6726561498659728,7,13,0,0,0,16,15,0
56,56,Greedy,2.090975708095357,13.022469554492442,7,7.0,0.07967888333194452,0.11828335550620007,0.175142809844886,0.005518775544924425,12.2655,0.20509200000000002,58,42,8,0.9167729731750095,0.6569866129832534,2,3,2,12,10,4,15,10
56,56,CEGA,24.800323959207162,13.007093846177066,6,6.0,0.07381480999401148,0.11181859324948465,0.18500994072096616,0.005426850461770655,12.3285,0.1359088,72,28,8,0.8907297166059376,0.6838934878612852,10,4,3,9,6,14,12,14
56,56,Random,0.0005371670704334974,15.257255707106083,65,65.0,0.23789480290372064,0.6839722422323455,0.9247632683062036,0.02802030107106082,12.3855,0.0697256,85,15,8,0.5943727636998581,0.5453613848079625,7,8,10,15,12,15,7,11
57,57,GA,20.641872250009328,6.9620757327838385,12,12.0,0.08869039548978064,0.1189639557487551,0.18746288880612766,0.004990997327838379,6.213,0.24997600000000003,48,52,4,0.9411489350635333,0.6745371147888755,0,8,10,0,0,16,0,14
57,57,Greedy,1.353239665972069,9.985215876766688,5,5.0,0.0846308638779874,0.10875496845074017,0.16346288880612767,0.0051303227676668915,9.2265,0.2456836,49,51,6,0.9495432877160007,0.6802124059175818,8,3,11,0,0,15,4,8
57,57,CEGA,23.09098337497562,13.007847827027968,6,6.0,0.07791501093236163,0.1103173272132562,0.15946288880612766,0.005369902270279667,12.273,0.1978576,59,41,8,0.9162811592399678,0.670241248096101,14,2,14,7,6,7,4,5
57,57,Random,0.0005629998631775379,15.112969263687164,66,66.0,0.23100288731582985,0.5424016259581981,0.953765675067794,0.02654350863687165,12.414,0.0446184,91,9,8,0.6309882104634371,0.5984484137596731,15,12,11,9,11,10,11,12
58,58,GA,20.939968375023454,6.981396247643136,11,11.0,0.08609377752639683,0.12262370137756,0.1346875482661277,0.00506431447643137,6.2475,0.22746480000000002,54,46,4,0.9489883775699286,0.7236361250583705,0,11,0,19,15,0,0,9
